活动类别,持续时间,开始时间,结束时间,备注
家务,1.12,2015-06-11 20:53,2015-06-11 22:00,
交通,0.37,2015-06-11 20:31,2015-06-11 20:53,
Air,1.30,2015-06-11 19:13,2015-06-11 20:31,
Chaos,0.97,2015-06-11 18:15,2015-06-11 19:13,
交通,0.97,2015-06-11 17:17,2015-06-11 18:15,
交流,0.28,2015-06-11 17:00,2015-06-11 17:17,
Pt0,0.60,2015-06-11 16:24,2015-06-11 17:00,
OBP,0.22,2015-06-11 16:11,2015-06-11 16:24,
Chaos,0.32,2015-06-11 15:52,2015-06-11 16:11,
上网,0.33,2015-06-11 15:32,2015-06-11 15:52,
Pt0,0.38,2015-06-11 15:09,2015-06-11 15:32,
Chaos,0.13,2015-06-11 15:01,2015-06-11 15:09,
交通,0.27,2015-06-11 14:45,2015-06-11 15:01,
家务,1.65,2015-06-11 13:06,2015-06-11 14:45,
交通,0.05,2015-06-11 13:03,2015-06-11 13:06,
用餐,0.42,2015-06-11 12:38,2015-06-11 13:03,
交通,0.27,2015-06-11 12:22,2015-06-11 12:38,
Chaos,0.37,2015-06-11 12:00,2015-06-11 12:22,
GDG,1.38,2015-06-11 10:37,2015-06-11 12:00,
上网,0.20,2015-06-11 10:25,2015-06-11 10:37,
Chaos,1.03,2015-06-11 09:23,2015-06-11 10:25,
交通,0.38,2015-06-11 09:00,2015-06-11 09:23,
家务,0.45,2015-06-11 08:33,2015-06-11 09:00,
睡眠,7.27,2015-06-11 01:17,2015-06-11 08:33,
家务,0.97,2015-06-11 00:19,2015-06-11 01:17,
交通,0.35,2015-06-10 23:58,2015-06-11 00:19,
Chaos,0.08,2015-06-10 23:53,2015-06-10 23:58,
OBP,0.68,2015-06-10 23:12,2015-06-10 23:53,
交通,0.45,2015-06-10 22:45,2015-06-10 23:12,
电影,2.38,2015-06-10 20:22,2015-06-10 22:45,
交通,0.27,2015-06-10 20:06,2015-06-10 20:22,
用餐,0.67,2015-06-10 19:26,2015-06-10 20:06,
交通,0.18,2015-06-10 19:15,2015-06-10 19:26,
Chaos,0.38,2015-06-10 18:52,2015-06-10 19:15,
交流,1.48,2015-06-10 17:23,2015-06-10 18:52,
Pt0,0.30,2015-06-10 17:05,2015-06-10 17:23,
Chaos,0.80,2015-06-10 16:17,2015-06-10 17:05,
OBP,0.65,2015-06-10 15:38,2015-06-10 16:17,
Chaos,0.68,2015-06-10 14:57,2015-06-10 15:38,
交通,0.32,2015-06-10 14:38,2015-06-10 14:57,
家务,0.32,2015-06-10 14:19,2015-06-10 14:38,
Chaos,0.45,2015-06-10 13:52,2015-06-10 14:19,
家务,0.60,2015-06-10 13:16,2015-06-10 13:52,
交通,0.15,2015-06-10 13:07,2015-06-10 13:16,
用餐,0.35,2015-06-10 12:46,2015-06-10 13:07,
交通,0.32,2015-06-10 12:27,2015-06-10 12:46,
GDG,0.65,2015-06-10 11:48,2015-06-10 12:27,
Pt0,0.17,2015-06-10 11:38,2015-06-10 11:48,
家务,0.35,2015-06-10 11:17,2015-06-10 11:38,
Chaos,0.32,2015-06-10 10:58,2015-06-10 11:17,
Pt0,0.47,2015-06-10 10:30,2015-06-10 10:58,
交流,0.22,2015-06-10 10:17,2015-06-10 10:30,
Chaos,0.17,2015-06-10 10:07,2015-06-10 10:17,
上网,0.12,2015-06-10 10:00,2015-06-10 10:07,
Pt0,0.58,2015-06-10 09:25,2015-06-10 10:00,
Chaos,0.57,2015-06-10 08:51,2015-06-10 09:25,
交通,0.32,2015-06-10 08:32,2015-06-10 08:51,
家务,0.52,2015-06-10 08:01,2015-06-10 08:32,
睡眠,5.80,2015-06-10 02:13,2015-06-10 08:01,
Chaos,1.20,2015-06-10 01:01,2015-06-10 02:13,
电影,1.25,2015-06-09 23:46,2015-06-10 01:01,
交通,0.35,2015-06-09 23:25,2015-06-09 23:46,
OBP,0.68,2015-06-09 22:44,2015-06-09 23:25,
Chaos,0.52,2015-06-09 22:13,2015-06-09 22:44,
交流,0.40,2015-06-09 21:49,2015-06-09 22:13,
Chaos,0.33,2015-06-09 21:29,2015-06-09 21:49,
GDG,0.38,2015-06-09 21:06,2015-06-09 21:29,
Chaos,0.30,2015-06-09 20:48,2015-06-09 21:06,
GDG,1.58,2015-06-09 19:13,2015-06-09 20:48,
Chaos,0.38,2015-06-09 18:50,2015-06-09 19:13,
上网,2.23,2015-06-09 16:36,2015-06-09 18:50,
交流,0.70,2015-06-09 15:54,2015-06-09 16:36,
GDG,0.57,2015-06-09 15:20,2015-06-09 15:54,
交流,0.80,2015-06-09 14:32,2015-06-09 15:20,
交通,0.33,2015-06-09 14:12,2015-06-09 14:32,
Chaos,0.55,2015-06-09 13:39,2015-06-09 14:12,
家务,1.08,2015-06-09 12:34,2015-06-09 13:39,
用餐,0.42,2015-06-09 12:09,2015-06-09 12:34,
交通,0.33,2015-06-09 11:49,2015-06-09 12:09,
交流,0.53,2015-06-09 11:17,2015-06-09 11:49,
上网,0.18,2015-06-09 11:06,2015-06-09 11:17,
家务,0.07,2015-06-09 11:01,2015-06-09 11:05,
GDG,0.72,2015-06-09 10:18,2015-06-09 11:01,
上网,0.73,2015-06-09 09:34,2015-06-09 10:18,
Chaos,0.28,2015-06-09 09:17,2015-06-09 09:34,
交通,0.30,2015-06-09 08:59,2015-06-09 09:17,
家务,0.48,2015-06-09 08:30,2015-06-09 08:59,
睡眠,7.37,2015-06-09 01:08,2015-06-09 08:30,
Chaos,0.53,2015-06-09 00:36,2015-06-09 01:08,
家务,0.98,2015-06-08 23:37,2015-06-09 00:36,
交通,0.32,2015-06-08 23:18,2015-06-08 23:37,
OBP,1.78,2015-06-08 21:31,2015-06-08 23:18,
GDG,0.30,2015-06-08 21:13,2015-06-08 21:31,
交流,0.75,2015-06-08 20:28,2015-06-08 21:13,
Chaos,0.80,2015-06-08 19:40,2015-06-08 20:28,
交通,0.10,2015-06-08 19:34,2015-06-08 19:40,
用餐,0.48,2015-06-08 19:05,2015-06-08 19:34,
交通,0.28,2015-06-08 18:48,2015-06-08 19:05,
GDG,0.17,2015-06-08 18:38,2015-06-08 18:48,
购物,0.65,2015-06-08 17:59,2015-06-08 18:38,
上网,0.28,2015-06-08 17:42,2015-06-08 17:59,
Chaos,0.25,2015-06-08 17:27,2015-06-08 17:42,
上网,1.28,2015-06-08 16:09,2015-06-08 17:26,
Chaos,1.12,2015-06-08 15:02,2015-06-08 16:09,
交通,0.15,2015-06-08 14:53,2015-06-08 15:02,
用餐,0.33,2015-06-08 14:33,2015-06-08 14:53,
交通,0.33,2015-06-08 14:13,2015-06-08 14:33,
Chaos,1.55,2015-06-08 12:40,2015-06-08 14:13,
交通,1.38,2015-06-08 11:17,2015-06-08 12:40,
Air,3.53,2015-06-08 07:45,2015-06-08 11:17,
Chaos,0.42,2015-06-08 07:20,2015-06-08 07:45,
Chaos,0.42,2015-06-08 07:20,2015-06-08 07:45,
交通,1.35,2015-06-08 05:59,2015-06-08 07:20,
家务,0.08,2015-06-08 05:54,2015-06-08 05:59,
Chaos,0.12,2015-06-08 05:47,2015-06-08 05:54,
睡眠,4.58,2015-06-08 01:12,2015-06-08 05:47,
Chaos,1.05,2015-06-08 00:09,2015-06-08 01:12,
交通,4.08,2015-06-07 20:04,2015-06-08 00:09,
Chaos,1.43,2015-06-07 18:38,2015-06-07 20:04,
用餐,0.18,2015-06-07 18:27,2015-06-07 18:38,
交通,0.08,2015-06-07 18:22,2015-06-07 18:27,
交流,1.00,2015-06-07 17:22,2015-06-07 18:22,
交通,0.12,2015-06-07 17:15,2015-06-07 17:22,
Chaos,1.20,2015-06-07 16:03,2015-06-07 17:15,
交通,1.50,2015-06-07 14:33,2015-06-07 16:03,
交流,0.68,2015-06-07 13:53,2015-06-07 14:34,
Chaos,0.57,2015-06-07 13:19,2015-06-07 13:53,
用餐,1.47,2015-06-07 11:51,2015-06-07 13:19,
交通,0.23,2015-06-07 11:37,2015-06-07 11:51,
GDG,1.60,2015-06-07 10:01,2015-06-07 11:37,
Chaos,0.12,2015-06-07 09:54,2015-06-07 10:01,
睡眠,0.33,2015-06-07 09:34,2015-06-07 09:54,
Chaos,0.92,2015-06-07 08:39,2015-06-07 09:34,
用餐,0.40,2015-06-07 08:15,2015-06-07 08:39,
家务,0.35,2015-06-07 07:54,2015-06-07 08:15,
睡眠,7.23,2015-06-07 00:40,2015-06-07 07:54,
Chaos,0.05,2015-06-07 00:37,2015-06-07 00:40,
交流,1.35,2015-06-06 23:16,2015-06-07 00:37,
Chaos,0.08,2015-06-06 23:11,2015-06-06 23:16,
交通,0.22,2015-06-06 22:58,2015-06-06 23:11,
GDG,1.22,2015-06-06 21:45,2015-06-06 22:58,
GDG,0.67,2015-06-06 21:05,2015-06-06 21:45,
用餐,2.37,2015-06-06 19:23,2015-06-06 21:45,
学习,0.72,2015-06-06 18:40,2015-06-06 19:23,
交流,1.88,2015-06-06 16:47,2015-06-06 18:40,
交流,0.85,2015-06-06 15:56,2015-06-06 16:47,
交通,0.32,2015-06-06 15:37,2015-06-06 15:56,
家务,0.13,2015-06-06 15:29,2015-06-06 15:37,
睡眠,1.13,2015-06-06 14:21,2015-06-06 15:29,
交通,1.08,2015-06-06 13:16,2015-06-06 14:21,
用餐,1.62,2015-06-06 11:39,2015-06-06 13:16,
学习,0.80,2015-06-06 10:51,2015-06-06 11:39,
Chaos,0.35,2015-06-06 10:30,2015-06-06 10:51,
学习,1.72,2015-06-06 08:47,2015-06-06 10:30,
Chaos,0.52,2015-06-06 08:16,2015-06-06 08:47,
家务,0.37,2015-06-06 07:55,2015-06-06 08:17,
睡眠,1.65,2015-06-06 06:16,2015-06-06 07:55,
交通,0.48,2015-06-06 05:47,2015-06-06 06:16,
交通,0.57,2015-06-06 05:13,2015-06-06 05:47,
交通,0.68,2015-06-06 04:32,2015-06-06 05:13,
Air,4.22,2015-06-06 00:19,2015-06-06 04:32,
Chaos,1.45,2015-06-05 22:52,2015-06-06 00:19,
交通,0.80,2015-06-05 22:04,2015-06-05 22:52,
Chaos,1.02,2015-06-05 21:03,2015-06-05 22:04,
交通,0.12,2015-06-05 20:56,2015-06-05 21:03,
交通,1.00,2015-06-05 19:56,2015-06-05 20:56,
Chaos,1.70,2015-06-05 18:14,2015-06-05 19:56,
交通,1.03,2015-06-05 17:12,2015-06-05 18:14,
Chaos,1.35,2015-06-05 15:51,2015-06-05 17:12,
Pt0,1.17,2015-06-05 14:41,2015-06-05 15:51,
交通,0.47,2015-06-05 14:13,2015-06-05 14:41,
Chaos,0.38,2015-06-05 13:50,2015-06-05 14:13,
家务,0.92,2015-06-05 12:55,2015-06-05 13:50,
交通,0.05,2015-06-05 12:52,2015-06-05 12:55,
用餐,0.33,2015-06-05 12:32,2015-06-05 12:52,
交通,0.32,2015-06-05 12:13,2015-06-05 12:32,
Pt0,0.37,2015-06-05 11:51,2015-06-05 12:13,
GDG,0.13,2015-06-05 11:43,2015-06-05 11:51,
Pt0,1.22,2015-06-05 10:30,2015-06-05 11:43,
交流,0.15,2015-06-05 10:21,2015-06-05 10:30,
交流,0.08,2015-06-05 10:16,2015-06-05 10:21,
Chaos,0.33,2015-06-05 09:56,2015-06-05 10:16,
上网,0.28,2015-06-05 09:39,2015-06-05 09:56,
Chaos,0.90,2015-06-05 08:45,2015-06-05 09:39,
交通,0.38,2015-06-05 08:22,2015-06-05 08:45,
家务,0.08,2015-06-05 08:17,2015-06-05 08:22,
睡眠,6.47,2015-06-05 01:49,2015-06-05 08:17,
Chaos,0.80,2015-06-05 01:01,2015-06-05 01:49,
电影,1.07,2015-06-04 23:57,2015-06-05 01:01,
交通,0.38,2015-06-04 23:34,2015-06-04 23:57,
Chaos,0.45,2015-06-04 23:07,2015-06-04 23:34,
GDG,1.90,2015-06-04 21:13,2015-06-04 23:07,
Chaos,1.60,2015-06-04 19:37,2015-06-04 21:13,
交通,0.12,2015-06-04 19:30,2015-06-04 19:37,
用餐,0.62,2015-06-04 18:53,2015-06-04 19:30,
Chaos,1.85,2015-06-04 17:02,2015-06-04 18:53,
交流,0.88,2015-06-04 16:10,2015-06-04 17:03,
GDG,1.60,2015-06-04 14:34,2015-06-04 16:10,
家务,0.03,2015-06-04 14:32,2015-06-04 14:34,
交通,0.37,2015-06-04 14:10,2015-06-04 14:32,
家务,1.43,2015-06-04 12:44,2015-06-04 14:10,
交通,0.10,2015-06-04 12:38,2015-06-04 12:44,
用餐,0.28,2015-06-04 12:21,2015-06-04 12:38,
交通,0.23,2015-06-04 12:07,2015-06-04 12:21,
Chaos,0.30,2015-06-04 11:49,2015-06-04 12:07,
GDG,0.60,2015-06-04 11:13,2015-06-04 11:49,
Pt0,0.75,2015-06-04 10:28,2015-06-04 11:13,
Chaos,1.28,2015-06-04 09:11,2015-06-04 10:28,
交通,0.30,2015-06-04 08:53,2015-06-04 09:11,
家务,0.47,2015-06-04 08:25,2015-06-04 08:53,
睡眠,6.55,2015-06-04 01:52,2015-06-04 08:25,
Chaos,0.70,2015-06-04 01:10,2015-06-04 01:52,
电影,0.35,2015-06-04 00:49,2015-06-04 01:10,
电影,0.73,2015-06-04 00:05,2015-06-04 00:49,
交通,0.68,2015-06-03 23:24,2015-06-04 00:05,
Chaos,0.37,2015-06-03 23:02,2015-06-03 23:24,
交流,1.32,2015-06-03 21:43,2015-06-03 23:02,
上网,0.42,2015-06-03 21:18,2015-06-03 21:43,
Chaos,0.80,2015-06-03 20:30,2015-06-03 21:18,
交通,0.30,2015-06-03 20:12,2015-06-03 20:30,
用餐,0.43,2015-06-03 19:46,2015-06-03 20:12,
购物,0.17,2015-06-03 19:36,2015-06-03 19:46,
交通,0.45,2015-06-03 19:09,2015-06-03 19:36,
交流,1.75,2015-06-03 17:24,2015-06-03 19:09,
Chaos,0.28,2015-06-03 17:07,2015-06-03 17:24,
GDG,1.47,2015-06-03 15:39,2015-06-03 17:07,
Chaos,0.68,2015-06-03 14:58,2015-06-03 15:39,
工作,0.20,2015-06-03 14:46,2015-06-03 14:58,
交通,0.23,2015-06-03 14:32,2015-06-03 14:46,
Chaos,1.55,2015-06-03 12:59,2015-06-03 14:32,
交通,0.12,2015-06-03 12:52,2015-06-03 12:59,
用餐,0.22,2015-06-03 12:39,2015-06-03 12:52,
交通,0.20,2015-06-03 12:27,2015-06-03 12:39,
交流,0.63,2015-06-03 11:49,2015-06-03 12:27,
GDG,1.18,2015-06-03 10:38,2015-06-03 11:49,
Pt0,0.13,2015-06-03 10:30,2015-06-03 10:38,
交流,0.20,2015-06-03 10:18,2015-06-03 10:30,
Pt0,0.48,2015-06-03 09:49,2015-06-03 10:18,
Chaos,0.68,2015-06-03 09:08,2015-06-03 09:49,
交通,0.38,2015-06-03 08:45,2015-06-03 09:08,
家务,0.72,2015-06-03 08:02,2015-06-03 08:45,
睡眠,6.48,2015-06-03 01:33,2015-06-03 08:02,
家务,1.13,2015-06-03 00:25,2015-06-03 01:33,
交通,0.35,2015-06-03 00:04,2015-06-03 00:25,
学习,1.27,2015-06-02 22:48,2015-06-03 00:04,
学习,1.27,2015-06-02 22:48,2015-06-03 00:04,
交流,1.02,2015-06-02 21:47,2015-06-02 22:48,
交流,0.50,2015-06-02 21:21,2015-06-02 21:51,
Chaos,0.08,2015-06-02 21:16,2015-06-02 21:21,
GDG,1.37,2015-06-02 19:54,2015-06-02 21:16,
家务,0.10,2015-06-02 19:48,2015-06-02 19:54,
GDG,0.12,2015-06-02 19:41,2015-06-02 19:48,
用餐,0.25,2015-06-02 19:26,2015-06-02 19:41,
交通,0.05,2015-06-02 19:23,2015-06-02 19:26,
GDG,0.88,2015-06-02 18:30,2015-06-02 19:23,
上网,0.62,2015-06-02 17:53,2015-06-02 18:30,
家务,0.03,2015-06-02 17:51,2015-06-02 17:53,
Chaos,0.43,2015-06-02 17:25,2015-06-02 17:51,
GDG,1.78,2015-06-02 15:38,2015-06-02 17:25,
Chaos,0.87,2015-06-02 14:46,2015-06-02 15:38,
交通,0.25,2015-06-02 14:31,2015-06-02 14:46,
家务,1.25,2015-06-02 13:16,2015-06-02 14:31,
交通,0.20,2015-06-02 13:04,2015-06-02 13:16,
用餐,0.63,2015-06-02 12:26,2015-06-02 13:04,
GDG,0.57,2015-06-02 11:52,2015-06-02 12:26,
Chaos,0.58,2015-06-02 11:17,2015-06-02 11:52,
学习,1.80,2015-06-02 09:29,2015-06-02 11:17,
Chaos,0.18,2015-06-02 09:18,2015-06-02 09:29,
交通,0.32,2015-06-02 08:59,2015-06-02 09:18,
家务,0.60,2015-06-02 08:23,2015-06-02 08:59,
睡眠,6.13,2015-06-02 02:15,2015-06-02 08:23,
Chaos,0.80,2015-06-02 01:27,2015-06-02 02:15,
电影,0.15,2015-06-02 01:18,2015-06-02 01:27,
交通,0.93,2015-06-02 00:22,2015-06-02 01:18,
Chaos,0.13,2015-06-02 00:14,2015-06-02 00:22,
GDG,0.32,2015-06-01 23:55,2015-06-02 00:14,
GDG,1.00,2015-06-01 22:55,2015-06-01 23:55,
Chaos,1.07,2015-06-01 21:51,2015-06-01 22:55,
GDG,1.02,2015-06-01 20:50,2015-06-01 21:51,
Chaos,0.37,2015-06-01 20:28,2015-06-01 20:50,
交通,0.20,2015-06-01 20:16,2015-06-01 20:28,
交通,0.75,2015-06-01 19:31,2015-06-01 20:16,
购物,0.27,2015-06-01 19:15,2015-06-01 19:31,
交通,0.47,2015-06-01 18:47,2015-06-01 19:15,
家务,0.18,2015-06-01 18:36,2015-06-01 18:47,
Chaos,1.40,2015-06-01 17:12,2015-06-01 18:36,
OBP,2.02,2015-06-01 15:11,2015-06-01 17:12,
Chaos,0.43,2015-06-01 14:45,2015-06-01 15:11,
交通,0.42,2015-06-01 14:20,2015-06-01 14:45,
家务,1.67,2015-06-01 12:40,2015-06-01 14:20,
用餐,0.47,2015-06-01 12:12,2015-06-01 12:40,
交通,0.22,2015-06-01 11:59,2015-06-01 12:12,
Chaos,0.97,2015-06-01 11:01,2015-06-01 11:59,
Pt0,0.43,2015-06-01 10:35,2015-06-01 11:01,
交流,0.35,2015-06-01 10:15,2015-06-01 10:36,
Chaos,0.98,2015-06-01 09:16,2015-06-01 10:15,
交通,1.17,2015-06-01 08:06,2015-06-01 09:16,
Air,1.28,2015-06-01 06:49,2015-06-01 08:06,
交通,0.37,2015-06-01 06:27,2015-06-01 06:49,
家务,0.27,2015-06-01 06:11,2015-06-01 06:27,
睡眠,5.02,2015-06-01 01:11,2015-06-01 06:12,
Chaos,3.77,2015-05-31 21:25,2015-06-01 01:11,
活动类别,持续时间,Percent
Livin,229.43,30.8
Livin/睡眠,214.17,28.8
Livin/购物,3.30,0.4
Livin/电影,11.97,1.6
Life,220.95,29.7
Life/家务,73.92,9.9
Life/交通,87.82,11.8
Life/Air,20.15,2.7
Life/用餐,34.35,4.6
Life/运动,4.72,0.6
Chaos,130.08,17.5
Output,128.37,17.3
Output/交流,39.78,5.3
Output/Pt0+Output/交流,0.02,0.0
Output/Pt0,34.85,4.7
Output/OBP,13.85,1.9
Output/GDG,37.62,5.1
Output/工作,2.25,0.3
Input,34.35,4.6
Input/学习,21.38,2.9
Input/上网,11.40,1.5
Input/阅读,1.57,0.2
Output+Life,0.68,0.1
Output/GDG+Life/用餐,0.67,0.1
Life/交通+Output/交流,0.02,0.0
Livin+Life,0.05,0.0
Livin/睡眠+Life/家务,0.05,0.0
Chaos+Output,0.03,0.0
Chaos+Output/交流,0.02,0.0
Output/GDG+Chaos,0.02,0.0
Life+Chaos,0.02,0.0
Life/家务+Chaos,0.02,0.0
其他,0.03,0.0
总计,744.00
