活动类别,持续时间,开始时间,结束时间,备注
Chaos,0.07,2015-10-12 20:27,2015-10-12 20:31,
交通,0.12,2015-10-12 20:20,2015-10-12 20:27,
用餐,0.62,2015-10-12 19:43,2015-10-12 20:20,
交通,0.33,2015-10-12 19:23,2015-10-12 19:43,
Chaos,1.28,2015-10-12 18:6,2015-10-12 19:23,
GDG,1.10,2015-10-12 17:0,2015-10-12 18:6,
OBP,1.15,2015-10-12 15:51,2015-10-12 17:0,
GDG,0.98,2015-10-12 14:52,2015-10-12 15:51,
交通,0.37,2015-10-12 14:30,2015-10-12 14:52,
Chaos,1.03,2015-10-12 13:28,2015-10-12 14:30,
交通,0.12,2015-10-12 13:21,2015-10-12 13:28,
用餐,0.25,2015-10-12 13:6,2015-10-12 13:21,
交通,0.23,2015-10-12 12:52,2015-10-12 13:6,
Chaos,0.20,2015-10-12 12:40,2015-10-12 12:52,
家务,0.17,2015-10-12 12:30,2015-10-12 12:40,
GDG,1.47,2015-10-12 11:2,2015-10-12 12:30,
Chaos,0.47,2015-10-12 10:34,2015-10-12 11:2,
交流,0.27,2015-10-12 10:18,2015-10-12 10:34,
Chaos,0.90,2015-10-12 09:24,2015-10-12 10:18,
交通,0.33,2015-10-12 09:4,2015-10-12 09:24,
家务,0.68,2015-10-12 08:23,2015-10-12 09:4,
睡眠,6.70,2015-10-12 01:41,2015-10-12 08:23,
交通,0.35,2015-10-12 01:20,2015-10-12 01:41,
交通,1.07,2015-10-12 00:16,2015-10-12 01:20,
运动,1.70,2015-10-11 22:34,2015-10-12 00:16,
娱乐,1.93,2015-10-11 20:38,2015-10-11 22:34,
交通,0.37,2015-10-11 20:16,2015-10-11 20:38,
Chaos,0.28,2015-10-11 19:59,2015-10-11 20:16,
OBP,3.42,2015-10-11 16:34,2015-10-11 19:59,
交流,1.78,2015-10-11 14:47,2015-10-11 16:34,
GDG,1.02,2015-10-11 13:47,2015-10-11 14:48,
交通,0.33,2015-10-11 13:27,2015-10-11 13:47,
用餐,0.55,2015-10-11 12:54,2015-10-11 13:27,
交通,0.25,2015-10-11 12:39,2015-10-11 12:54,
GDG,0.10,2015-10-11 12:33,2015-10-11 12:39,
交通,0.07,2015-10-11 12:29,2015-10-11 12:33,
GDG,1.75,2015-10-11 10:44,2015-10-11 12:29,
上网,1.32,2015-10-11 09:25,2015-10-11 10:44,
交通,0.25,2015-10-11 09:10,2015-10-11 09:25,
交通,0.15,2015-10-11 09:1,2015-10-11 09:10,
家务,0.82,2015-10-11 08:12,2015-10-11 09:1,
睡眠,6.62,2015-10-11 01:35,2015-10-11 08:12,
Chaos,0.15,2015-10-11 01:26,2015-10-11 01:35,
交通,1.15,2015-10-11 00:17,2015-10-11 01:26,
Chaos,1.23,2015-10-10 23:3,2015-10-11 00:17,
GDG,3.83,2015-10-10 19:13,2015-10-10 23:3,
Chaos,0.32,2015-10-10 18:54,2015-10-10 19:13,
用餐,0.50,2015-10-10 18:24,2015-10-10 18:54,
交通,0.17,2015-10-10 18:14,2015-10-10 18:24,
Chaos,0.58,2015-10-10 17:39,2015-10-10 18:14,
交流,0.75,2015-10-10 16:54,2015-10-10 17:39,
Chaos,0.37,2015-10-10 16:32,2015-10-10 16:54,
GDG,1.07,2015-10-10 15:28,2015-10-10 16:32,
Chaos,0.65,2015-10-10 14:49,2015-10-10 15:28,
工作,0.28,2015-10-10 14:32,2015-10-10 14:49,
交通,0.50,2015-10-10 14:2,2015-10-10 14:32,
家务,0.83,2015-10-10 13:12,2015-10-10 14:2,
交通,0.08,2015-10-10 13:7,2015-10-10 13:12,
用餐,0.30,2015-10-10 12:49,2015-10-10 13:7,
交通,0.18,2015-10-10 12:38,2015-10-10 12:49,
Chaos,0.42,2015-10-10 12:13,2015-10-10 12:38,
工作,1.18,2015-10-10 11:2,2015-10-10 12:13,
交流,0.77,2015-10-10 10:16,2015-10-10 11:2,
Chaos,0.63,2015-10-10 09:38,2015-10-10 10:16,
GDG,1.18,2015-10-10 08:27,2015-10-10 09:38,
交通,0.27,2015-10-10 08:11,2015-10-10 08:27,
家务,0.50,2015-10-10 07:41,2015-10-10 08:11,
睡眠,5.83,2015-10-10 01:51,2015-10-10 07:41,
Chaos,1.15,2015-10-10 00:42,2015-10-10 01:51,
家务,0.92,2015-10-09 23:47,2015-10-10 00:42,
交通,0.32,2015-10-09 23:28,2015-10-09 23:47,
GDG,3.47,2015-10-09 20:0,2015-10-09 23:28,
交通,0.60,2015-10-09 19:24,2015-10-09 20:0,
用餐,0.40,2015-10-09 19:0,2015-10-09 19:24,
交通,0.20,2015-10-09 18:48,2015-10-09 19:0,
Chaos,0.23,2015-10-09 18:34,2015-10-09 18:48,
OBP,1.37,2015-10-09 17:12,2015-10-09 18:34,
Chaos,0.23,2015-10-09 16:58,2015-10-09 17:12,
交流,0.20,2015-10-09 16:46,2015-10-09 16:58,
OBP,1.07,2015-10-09 15:42,2015-10-09 16:46,
工作,0.38,2015-10-09 15:19,2015-10-09 15:42,
Chaos,0.73,2015-10-09 14:35,2015-10-09 15:19,
交通,0.37,2015-10-09 14:13,2015-10-09 14:35,
家务,0.92,2015-10-09 13:18,2015-10-09 14:13,
交通,0.12,2015-10-09 13:11,2015-10-09 13:18,
用餐,0.22,2015-10-09 12:58,2015-10-09 13:11,
交通,0.23,2015-10-09 12:44,2015-10-09 12:58,
上网,0.68,2015-10-09 12:3,2015-10-09 12:44,
工作,1.13,2015-10-09 10:55,2015-10-09 12:3,
交流,0.63,2015-10-09 10:17,2015-10-09 10:55,
工作,0.13,2015-10-09 10:9,2015-10-09 10:17,
Chaos,0.88,2015-10-09 09:16,2015-10-09 10:9,
交通,0.33,2015-10-09 08:56,2015-10-09 09:16,
家务,0.50,2015-10-09 08:26,2015-10-09 08:56,
睡眠,6.37,2015-10-09 02:4,2015-10-09 08:26,
Chaos,0.77,2015-10-09 01:18,2015-10-09 02:4,
交通,0.28,2015-10-09 01:1,2015-10-09 01:18,
GDG,3.97,2015-10-08 21:3,2015-10-09 01:1,
购物,0.43,2015-10-08 20:37,2015-10-08 21:3,
Chaos,0.03,2015-10-08 20:35,2015-10-08 20:37,
交通,0.08,2015-10-08 20:30,2015-10-08 20:35,
用餐,0.48,2015-10-08 20:1,2015-10-08 20:30,
交通,0.17,2015-10-08 19:51,2015-10-08 20:1,
上网,2.37,2015-10-08 17:29,2015-10-08 19:51,
Chaos,1.27,2015-10-08 16:13,2015-10-08 17:29,
工作,1.63,2015-10-08 14:35,2015-10-08 16:13,
GDG,0.08,2015-10-08 14:30,2015-10-08 14:35,
交通,0.32,2015-10-08 14:11,2015-10-08 14:30,
Chaos,0.98,2015-10-08 13:12,2015-10-08 14:11,
交通,0.73,2015-10-08 12:28,2015-10-08 13:12,
工作,1.52,2015-10-08 10:57,2015-10-08 12:28,
Chaos,0.23,2015-10-08 10:43,2015-10-08 10:57,
交流,0.22,2015-10-08 10:30,2015-10-08 10:43,
Chaos,1.27,2015-10-08 09:14,2015-10-08 10:30,
交通,1.13,2015-10-08 08:6,2015-10-08 09:14,
Air,0.95,2015-10-08 07:9,2015-10-08 08:6,
Chaos,0.38,2015-10-08 06:46,2015-10-08 07:9,
交通,0.28,2015-10-08 06:29,2015-10-08 06:46,
家务,0.23,2015-10-08 06:15,2015-10-08 06:29,
睡眠,5.17,2015-10-08 01:5,2015-10-08 06:15,
Chaos,1.62,2015-10-07 23:28,2015-10-08 01:5,
GDG,0.92,2015-10-07 22:33,2015-10-07 23:28,
Chaos,1.57,2015-10-07 20:59,2015-10-07 22:33,
家务,0.32,2015-10-07 20:40,2015-10-07 20:59,
交通,0.58,2015-10-07 20:5,2015-10-07 20:40,
购物,0.83,2015-10-07 19:15,2015-10-07 20:5,
用餐,0.75,2015-10-07 18:30,2015-10-07 19:15,
交通,0.35,2015-10-07 18:9,2015-10-07 18:30,
Chaos,0.10,2015-10-07 18:3,2015-10-07 18:9,
GDG,3.45,2015-10-07 14:36,2015-10-07 18:3,
用餐,0.63,2015-10-07 13:58,2015-10-07 14:36,
工作,4.17,2015-10-07 09:48,2015-10-07 13:58,
家务,0.92,2015-10-07 08:53,2015-10-07 09:48,
睡眠,8.83,2015-10-07 00:3,2015-10-07 08:53,
GDG,2.53,2015-10-06 21:31,2015-10-07 00:3,
工作,1.85,2015-10-06 19:40,2015-10-06 21:31,
家务,0.55,2015-10-06 19:7,2015-10-06 19:40,
交通,0.22,2015-10-06 18:54,2015-10-06 19:7,
用餐,0.82,2015-10-06 18:5,2015-10-06 18:54,
交通,0.10,2015-10-06 17:59,2015-10-06 18:5,
电影,1.70,2015-10-06 16:17,2015-10-06 17:59,
Chaos,2.65,2015-10-06 13:38,2015-10-06 16:17,
家务,0.13,2015-10-06 13:30,2015-10-06 13:38,
交通,0.35,2015-10-06 13:9,2015-10-06 13:30,
家务,0.38,2015-10-06 12:46,2015-10-06 13:9,
用餐,0.42,2015-10-06 12:21,2015-10-06 12:46,
交通,0.35,2015-10-06 12:0,2015-10-06 12:21,
GDG,0.80,2015-10-06 11:12,2015-10-06 12:0,
家务,0.78,2015-10-06 10:25,2015-10-06 11:12,
GDG,1.02,2015-10-06 09:25,2015-10-06 10:26,
家务,1.42,2015-10-06 08:0,2015-10-06 09:25,
睡眠,6.90,2015-10-06 01:6,2015-10-06 08:0,
Chaos,1.23,2015-10-05 23:52,2015-10-06 01:6,
GDG,2.12,2015-10-05 21:45,2015-10-05 23:52,
GDG,1.88,2015-10-05 19:52,2015-10-05 21:45,
用餐,1.08,2015-10-05 18:47,2015-10-05 19:52,
阅读,0.90,2015-10-05 17:53,2015-10-05 18:47,
Chaos,0.85,2015-10-05 17:2,2015-10-05 17:53,
GDG,1.92,2015-10-05 15:7,2015-10-05 17:2,
交通,0.57,2015-10-05 14:33,2015-10-05 15:7,
家务,0.30,2015-10-05 14:15,2015-10-05 14:33,
用餐,0.48,2015-10-05 13:47,2015-10-05 14:16,
交流,0.63,2015-10-05 13:9,2015-10-05 13:47,
交通,0.23,2015-10-05 12:55,2015-10-05 13:9,
GDG,0.82,2015-10-05 12:6,2015-10-05 12:55,
家务,0.43,2015-10-05 11:40,2015-10-05 12:6,
GDG,2.42,2015-10-05 09:15,2015-10-05 11:40,
家务,0.72,2015-10-05 08:32,2015-10-05 09:15,
睡眠,6.85,2015-10-05 01:41,2015-10-05 08:32,
Chaos,2.58,2015-10-04 23:6,2015-10-05 01:41,
GDG,1.37,2015-10-04 21:44,2015-10-04 23:6,
睡眠,1.98,2015-10-04 19:45,2015-10-04 21:44,
交通,0.17,2015-10-04 19:35,2015-10-04 19:45,
家务,0.08,2015-10-04 19:30,2015-10-04 19:35,
用餐,1.13,2015-10-04 18:22,2015-10-04 19:30,
交通,0.20,2015-10-04 18:10,2015-10-04 18:22,
电影,2.23,2015-10-04 15:56,2015-10-04 18:10,
交通,0.35,2015-10-04 15:35,2015-10-04 15:56,
Chaos,1.95,2015-10-04 13:38,2015-10-04 15:35,
用餐,0.85,2015-10-04 12:47,2015-10-04 13:38,
购物,0.63,2015-10-04 12:9,2015-10-04 12:47,
交通,1.05,2015-10-04 11:6,2015-10-04 12:9,
家务,0.37,2015-10-04 10:44,2015-10-04 11:6,
GDG,0.12,2015-10-04 10:37,2015-10-04 10:44,
家务,1.67,2015-10-04 08:57,2015-10-04 10:37,
睡眠,7.50,2015-10-04 01:27,2015-10-04 08:57,
阅读,1.18,2015-10-04 00:16,2015-10-04 01:27,
Chaos,1.92,2015-10-03 22:21,2015-10-04 00:16,
家务,2.17,2015-10-03 20:11,2015-10-03 22:21,
家务,0.85,2015-10-03 19:20,2015-10-03 20:11,
用餐,1.35,2015-10-03 17:59,2015-10-03 19:20,
交通,0.28,2015-10-03 17:42,2015-10-03 17:59,
Chaos,0.22,2015-10-03 17:29,2015-10-03 17:42,
睡眠,1.88,2015-10-03 15:36,2015-10-03 17:29,
家务,0.18,2015-10-03 15:25,2015-10-03 15:36,
交通,1.00,2015-10-03 14:25,2015-10-03 15:25,
家务,1.57,2015-10-03 12:51,2015-10-03 14:25,
用餐,1.03,2015-10-03 11:49,2015-10-03 12:51,
家务,1.23,2015-10-03 10:35,2015-10-03 11:49,
交通,1.02,2015-10-03 09:34,2015-10-03 10:35,
家务,0.87,2015-10-03 08:42,2015-10-03 09:34,
睡眠,7.58,2015-10-03 01:7,2015-10-03 08:42,
Chaos,2.07,2015-10-02 23:3,2015-10-03 01:7,
家务,0.85,2015-10-02 22:12,2015-10-02 23:3,
OBP,1.47,2015-10-02 20:44,2015-10-02 22:12,
Chaos,1.73,2015-10-02 19:0,2015-10-02 20:44,
家务,0.97,2015-10-02 18:2,2015-10-02 19:0,
交通,0.65,2015-10-02 17:23,2015-10-02 18:2,
电影,1.90,2015-10-02 15:29,2015-10-02 17:23,
交通,0.45,2015-10-02 15:2,2015-10-02 15:29,
Chaos,0.08,2015-10-02 14:57,2015-10-02 15:2,
家务,0.78,2015-10-02 14:10,2015-10-02 14:57,
交通,1.33,2015-10-02 12:50,2015-10-02 14:10,
学习,3.87,2015-10-02 08:58,2015-10-02 12:50,
Chaos,0.15,2015-10-02 08:49,2015-10-02 08:58,
用餐,0.65,2015-10-02 08:10,2015-10-02 08:49,
交通,0.27,2015-10-02 07:54,2015-10-02 08:10,
家务,0.40,2015-10-02 07:30,2015-10-02 07:54,
睡眠,6.17,2015-10-02 01:20,2015-10-02 07:30,
Chaos,2.07,2015-10-01 23:16,2015-10-02 01:20,
阅读,1.28,2015-10-01 21:59,2015-10-01 23:16,
Chaos,0.88,2015-10-01 21:6,2015-10-01 21:59,
Chaos,1.30,2015-10-01 19:48,2015-10-01 21:6,
家务,0.82,2015-10-01 18:59,2015-10-01 19:48,
用餐,0.72,2015-10-01 18:16,2015-10-01 18:59,
家务,0.13,2015-10-01 18:8,2015-10-01 18:16,
交通,0.53,2015-10-01 17:36,2015-10-01 18:8,
家务,0.27,2015-10-01 17:20,2015-10-01 17:36,
睡眠,1.95,2015-10-01 15:23,2015-10-01 17:20,
上网,0.97,2015-10-01 14:25,2015-10-01 15:23,
交通,0.45,2015-10-01 13:58,2015-10-01 14:25,
用餐,1.00,2015-10-01 12:58,2015-10-01 13:58,
电影,1.77,2015-10-01 11:12,2015-10-01 12:58,
交通,0.82,2015-10-01 10:23,2015-10-01 11:12,
家务,1.85,2015-10-01 08:32,2015-10-01 10:23,
睡眠,7.92,2015-10-01 00:37,2015-10-01 08:32,
Chaos,1.72,2015-09-30 22:54,2015-10-01 00:37,
活动类别,持续时间,Percent
Livin,239.95,31.2
Livin/睡眠,220.80,28.8
Livin/电影,12.57,1.6
Livin/购物,4.65,0.6
Livin/娱乐,1.93,0.3
Output,232.87,30.3
Output/OBP,10.17,1.3
Output/GDG,128.03,16.7
Output/交流,44.53,5.8
Output/工作,22.22,2.9
Output/GDG+Output/交流,0.05,0.0
Output/Pt0,27.87,3.6
Life,167.77,21.8
Life/家务,61.38,8.0
Life/交通,67.38,8.8
Life/用餐,30.95,4.0
Life/用餐+Life/家务,0.02,0.0
Life/Air,6.33,0.8
Life/运动,1.70,0.2
Chaos,106.68,13.9
Input,20.43,2.7
Input/上网,8.55,1.1
Input/阅读,3.57,0.5
Input/学习,8.32,1.1
Chaos+Output,0.25,0.0
Chaos+Output/交流,0.25,0.0
Output+Life,0.02,0.0
Output/GDG+Life/家务,0.02,0.0
其他,0.03,0.0
总计,768.00
