活动类别,持续时间,开始时间,结束时间,备注
GDG,0.42,2015-05-12 21:49,2015-05-12 22:14,
Pt0,0.17,2015-05-12 21:39,2015-05-12 21:49,
Chaos,0.58,2015-05-12 21:04,2015-05-12 21:39,
Pt0,2.45,2015-05-12 18:37,2015-05-12 21:04,
Chaos,0.63,2015-05-12 17:59,2015-05-12 18:37,
交流,1.88,2015-05-12 16:06,2015-05-12 17:59,
Chaos,1.80,2015-05-12 14:18,2015-05-12 16:06,
交通,0.10,2015-05-12 14:12,2015-05-12 14:18,
家务,1.63,2015-05-12 12:34,2015-05-12 14:12,
交通,0.58,2015-05-12 11:59,2015-05-12 12:34,
OBP,0.80,2015-05-12 11:11,2015-05-12 11:59,
Chaos,0.53,2015-05-12 10:39,2015-05-12 11:11,
交流,1.18,2015-05-12 09:28,2015-05-12 10:39,
交通,0.43,2015-05-12 09:02,2015-05-12 09:28,
家务,0.28,2015-05-12 08:45,2015-05-12 09:02,
睡眠,7.75,2015-05-12 01:00,2015-05-12 08:45,
Chaos,0.57,2015-05-12 00:26,2015-05-12 01:00,
家务,1.93,2015-05-11 22:30,2015-05-12 00:26,
交通,0.32,2015-05-11 22:11,2015-05-11 22:30,
GDG,0.98,2015-05-11 21:11,2015-05-11 22:10,
Chaos,1.32,2015-05-11 19:52,2015-05-11 21:11,
交通,0.30,2015-05-11 19:34,2015-05-11 19:52,
购物,1.02,2015-05-11 18:34,2015-05-11 19:35,
交通,0.45,2015-05-11 18:07,2015-05-11 18:34,
Chaos,0.90,2015-05-11 17:13,2015-05-11 18:07,
GDG,0.37,2015-05-11 16:51,2015-05-11 17:13,
Chaos,0.43,2015-05-11 16:25,2015-05-11 16:51,
GDG,1.48,2015-05-11 14:56,2015-05-11 16:25,
Chaos,0.27,2015-05-11 14:40,2015-05-11 14:56,
交通,0.47,2015-05-11 14:12,2015-05-11 14:40,
家务,1.22,2015-05-11 12:59,2015-05-11 14:12,
用餐,0.45,2015-05-11 12:32,2015-05-11 12:59,
交通,0.20,2015-05-11 12:20,2015-05-11 12:32,
GDG,1.28,2015-05-11 11:03,2015-05-11 12:20,
Pt0,0.02,2015-05-11 11:02,2015-05-11 11:03,
交流,0.77,2015-05-11 10:16,2015-05-11 11:02,
Chaos,0.98,2015-05-11 09:17,2015-05-11 10:16,
交通,1.10,2015-05-11 08:11,2015-05-11 09:17,
Air,1.30,2015-05-11 06:53,2015-05-11 08:11,
Chaos,0.22,2015-05-11 06:40,2015-05-11 06:53,
交通,0.18,2015-05-11 06:29,2015-05-11 06:40,
家务,0.32,2015-05-11 06:10,2015-05-11 06:29,
睡眠,5.97,2015-05-11 00:12,2015-05-11 06:10,
Chaos,0.92,2015-05-10 23:17,2015-05-11 00:12,
家务,4.65,2015-05-10 18:38,2015-05-10 23:17,
Chaos,1.73,2015-05-10 16:54,2015-05-10 18:38,
交通,0.42,2015-05-10 16:29,2015-05-10 16:54,
家务,0.73,2015-05-10 15:45,2015-05-10 16:29,
交通,2.35,2015-05-10 13:24,2015-05-10 15:45,
用餐,1.53,2015-05-10 11:52,2015-05-10 13:24,
Chaos,0.20,2015-05-10 11:40,2015-05-10 11:52,
家务,1.62,2015-05-10 10:03,2015-05-10 11:40,
交通,0.55,2015-05-10 09:30,2015-05-10 10:03,
家务,1.28,2015-05-10 08:13,2015-05-10 09:30,
睡眠,7.00,2015-05-10 01:13,2015-05-10 08:13,
Chaos,2.30,2015-05-09 22:55,2015-05-10 01:13,
家务,3.00,2015-05-09 19:55,2015-05-09 22:55,
交通,0.58,2015-05-09 19:20,2015-05-09 19:55,
家务,0.72,2015-05-09 18:37,2015-05-09 19:20,
用餐,0.78,2015-05-09 17:50,2015-05-09 18:37,
交通,1.07,2015-05-09 16:46,2015-05-09 17:50,
交流,2.40,2015-05-09 14:22,2015-05-09 16:46,
交通,0.70,2015-05-09 13:40,2015-05-09 14:22,
用餐,1.00,2015-05-09 12:40,2015-05-09 13:40,
交通,0.18,2015-05-09 12:29,2015-05-09 12:40,
学习,3.30,2015-05-09 09:11,2015-05-09 12:29,
交通,0.17,2015-05-09 09:01,2015-05-09 09:11,
用餐,0.35,2015-05-09 08:40,2015-05-09 09:01,
交通,0.40,2015-05-09 08:16,2015-05-09 08:40,
家务,0.57,2015-05-09 07:42,2015-05-09 08:16,
睡眠,4.78,2015-05-09 02:55,2015-05-09 07:42,
家务,0.63,2015-05-09 02:17,2015-05-09 02:55,
睡眠,2.00,2015-05-09 00:17,2015-05-09 02:17,
交流,2.85,2015-05-08 21:26,2015-05-09 00:17,
家务,0.50,2015-05-08 20:56,2015-05-08 21:26,
家务,0.35,2015-05-08 20:35,2015-05-08 20:56,
交通,0.38,2015-05-08 20:12,2015-05-08 20:35,
Air,1.45,2015-05-08 18:45,2015-05-08 20:12,
Chaos,0.62,2015-05-08 18:08,2015-05-08 18:45,
交通,0.97,2015-05-08 17:10,2015-05-08 18:08,
Chaos,0.82,2015-05-08 16:21,2015-05-08 17:10,
Pt0,1.80,2015-05-08 14:33,2015-05-08 16:21,
交通,0.27,2015-05-08 14:17,2015-05-08 14:33,
Chaos,0.92,2015-05-08 13:22,2015-05-08 14:17,
家务,0.42,2015-05-08 12:57,2015-05-08 13:22,
交通,0.07,2015-05-08 12:53,2015-05-08 12:57,
用餐,0.25,2015-05-08 12:38,2015-05-08 12:53,
交通,0.17,2015-05-08 12:28,2015-05-08 12:38,
学习,2.02,2015-05-08 10:28,2015-05-08 12:29,
交流,0.20,2015-05-08 10:16,2015-05-08 10:28,
Chaos,0.80,2015-05-08 09:28,2015-05-08 10:16,
交通,0.30,2015-05-08 09:10,2015-05-08 09:28,
家务,0.75,2015-05-08 08:25,2015-05-08 09:10,
睡眠,7.25,2015-05-08 01:10,2015-05-08 08:25,
Chaos,0.63,2015-05-08 00:32,2015-05-08 01:10,
家务,0.92,2015-05-07 23:37,2015-05-08 00:32,
交通,0.50,2015-05-07 23:07,2015-05-07 23:37,
Chaos,0.03,2015-05-07 23:05,2015-05-07 23:07,
学习,0.65,2015-05-07 22:26,2015-05-07 23:05,
Chaos,1.00,2015-05-07 21:26,2015-05-07 22:26,
学习,0.32,2015-05-07 21:07,2015-05-07 21:26,
Chaos,1.13,2015-05-07 19:59,2015-05-07 21:07,
交通,0.35,2015-05-07 19:38,2015-05-07 19:59,
购物,0.28,2015-05-07 19:21,2015-05-07 19:38,
用餐,0.35,2015-05-07 19:00,2015-05-07 19:21,
交通,0.47,2015-05-07 18:32,2015-05-07 19:00,
Chaos,2.53,2015-05-07 16:00,2015-05-07 18:32,
交流,1.03,2015-05-07 14:58,2015-05-07 16:00,
Chaos,0.20,2015-05-07 14:46,2015-05-07 14:58,
交通,0.68,2015-05-07 14:05,2015-05-07 14:46,
睡眠,0.97,2015-05-07 13:07,2015-05-07 14:05,
家务,0.63,2015-05-07 12:29,2015-05-07 13:07,
交通,0.37,2015-05-07 12:07,2015-05-07 12:29,
学习,0.15,2015-05-07 11:58,2015-05-07 12:07,
Chaos,0.77,2015-05-07 11:12,2015-05-07 11:58,
学习,1.38,2015-05-07 09:49,2015-05-07 11:12,
交通,0.55,2015-05-07 09:16,2015-05-07 09:49,
家务,0.82,2015-05-07 08:27,2015-05-07 09:16,
睡眠,7.37,2015-05-07 01:05,2015-05-07 08:27,
Chaos,0.23,2015-05-07 00:51,2015-05-07 01:05,
家务,1.57,2015-05-06 23:17,2015-05-07 00:51,
交通,0.43,2015-05-06 22:51,2015-05-06 23:17,
Chaos,0.93,2015-05-06 21:55,2015-05-06 22:51,
交流,3.15,2015-05-06 18:46,2015-05-06 21:55,
交通,0.10,2015-05-06 18:40,2015-05-06 18:46,
GDG,0.17,2015-05-06 18:30,2015-05-06 18:40,
阅读,0.75,2015-05-06 17:45,2015-05-06 18:30,
Chaos,0.13,2015-05-06 17:37,2015-05-06 17:45,
阅读,0.07,2015-05-06 17:33,2015-05-06 17:37,
Chaos,1.03,2015-05-06 16:31,2015-05-06 17:33,
Pt0,1.70,2015-05-06 14:49,2015-05-06 16:31,
交通,0.52,2015-05-06 14:18,2015-05-06 14:49,
Chaos,0.80,2015-05-06 13:30,2015-05-06 14:18,
家务,0.90,2015-05-06 12:36,2015-05-06 13:30,
交通,0.48,2015-05-06 12:07,2015-05-06 12:36,
GDG,0.52,2015-05-06 11:36,2015-05-06 12:07,
Chaos,0.33,2015-05-06 11:16,2015-05-06 11:36,
家务,0.17,2015-05-06 11:06,2015-05-06 11:16,
Chaos,0.32,2015-05-06 10:47,2015-05-06 11:06,
交流,0.42,2015-05-06 10:22,2015-05-06 10:47,
Chaos,0.93,2015-05-06 09:26,2015-05-06 10:22,
GDG,0.33,2015-05-06 09:06,2015-05-06 09:26,
交通,0.47,2015-05-06 08:38,2015-05-06 09:06,
家务,0.40,2015-05-06 08:14,2015-05-06 08:38,
睡眠,7.37,2015-05-06 00:52,2015-05-06 08:14,
家务,0.47,2015-05-06 00:24,2015-05-06 00:52,
交通,0.12,2015-05-06 00:17,2015-05-06 00:24,
家务,1.28,2015-05-05 23:00,2015-05-06 00:17,
交通,0.23,2015-05-05 22:46,2015-05-05 23:00,
Chaos,0.83,2015-05-05 21:56,2015-05-05 22:46,
Pt0,2.22,2015-05-05 19:43,2015-05-05 21:56,
Pt0,2.22,2015-05-05 19:43,2015-05-05 21:56,
用餐,0.73,2015-05-05 18:59,2015-05-05 19:43,
Pt0,1.38,2015-05-05 17:36,2015-05-05 18:59,
Chaos,0.07,2015-05-05 17:32,2015-05-05 17:36,
Pt0,0.37,2015-05-05 17:10,2015-05-05 17:32,
Chaos,0.58,2015-05-05 16:35,2015-05-05 17:10,
GDG,0.65,2015-05-05 15:56,2015-05-05 16:35,
Chaos,0.72,2015-05-05 15:13,2015-05-05 15:56,
Pt0,0.27,2015-05-05 14:57,2015-05-05 15:13,
交通,0.38,2015-05-05 14:34,2015-05-05 14:57,
家务,1.55,2015-05-05 13:01,2015-05-05 14:34,
交通,0.13,2015-05-05 12:53,2015-05-05 13:01,
用餐,0.10,2015-05-05 12:47,2015-05-05 12:53,
交通,0.32,2015-05-05 12:28,2015-05-05 12:47,
Chaos,1.07,2015-05-05 11:24,2015-05-05 12:28,
交流,2.03,2015-05-05 09:22,2015-05-05 11:24,
交通,0.35,2015-05-05 09:01,2015-05-05 09:22,
家务,0.38,2015-05-05 08:38,2015-05-05 09:01,
睡眠,6.93,2015-05-05 01:42,2015-05-05 08:38,
家务,0.93,2015-05-05 00:46,2015-05-05 01:42,
交通,0.48,2015-05-05 00:17,2015-05-05 00:46,
家务,4.35,2015-05-04 19:56,2015-05-05 00:17,
用餐,0.95,2015-05-04 18:59,2015-05-04 19:56,
交通,0.18,2015-05-04 18:48,2015-05-04 18:59,
OBP,0.60,2015-05-04 18:12,2015-05-04 18:48,
Chaos,0.70,2015-05-04 17:30,2015-05-04 18:12,
交流,2.47,2015-05-04 15:02,2015-05-04 17:30,
Chaos,1.00,2015-05-04 14:02,2015-05-04 15:02,
交通,0.47,2015-05-04 13:34,2015-05-04 14:02,
家务,0.72,2015-05-04 12:51,2015-05-04 13:34,
交通,0.58,2015-05-04 12:16,2015-05-04 12:51,
Chaos,0.80,2015-05-04 11:28,2015-05-04 12:16,
交流,1.22,2015-05-04 10:15,2015-05-04 11:28,
Chaos,0.15,2015-05-04 10:06,2015-05-04 10:15,
Chaos,0.13,2015-05-04 09:58,2015-05-04 10:06,
交通,1.17,2015-05-04 08:48,2015-05-04 09:58,
交通,2.02,2015-05-04 06:47,2015-05-04 08:48,
家务,0.42,2015-05-04 06:22,2015-05-04 06:47,
睡眠,6.97,2015-05-03 23:24,2015-05-04 06:22,
Chaos,0.48,2015-05-03 22:55,2015-05-03 23:24,
家务,1.20,2015-05-03 21:43,2015-05-03 22:55,
家务,0.37,2015-05-03 21:21,2015-05-03 21:43,
用餐,0.50,2015-05-03 20:51,2015-05-03 21:21,
家务,1.60,2015-05-03 19:15,2015-05-03 20:51,
交通,0.63,2015-05-03 18:37,2015-05-03 19:15,
交通,0.17,2015-05-03 18:28,2015-05-03 18:38,
交流,2.30,2015-05-03 16:10,2015-05-03 18:28,
交流,1.00,2015-05-03 15:10,2015-05-03 16:10,
交通,1.00,2015-05-03 14:10,2015-05-03 15:10,
家务,0.65,2015-05-03 13:31,2015-05-03 14:10,
用餐,0.58,2015-05-03 12:56,2015-05-03 13:31,
交通,0.47,2015-05-03 12:28,2015-05-03 12:56,
学习,3.90,2015-05-03 08:34,2015-05-03 12:28,
交通,0.65,2015-05-03 07:55,2015-05-03 08:34,
家务,0.47,2015-05-03 07:27,2015-05-03 07:55,
睡眠,8.05,2015-05-02 23:24,2015-05-03 07:27,
Chaos,1.27,2015-05-02 22:08,2015-05-02 23:24,
家务,1.38,2015-05-02 20:45,2015-05-02 22:08,
用餐,2.02,2015-05-02 18:45,2015-05-02 20:46,
家务,2.00,2015-05-02 16:45,2015-05-02 18:45,
交通,1.00,2015-05-02 15:45,2015-05-02 16:45,
Chaos,1.00,2015-05-02 14:45,2015-05-02 15:45,
交通,1.00,2015-05-02 13:45,2015-05-02 14:45,
用餐,2.00,2015-05-02 11:45,2015-05-02 13:45,
Chaos,1.00,2015-05-02 10:45,2015-05-02 11:45,
交通,1.12,2015-05-02 09:38,2015-05-02 10:45,
交通,1.40,2015-05-02 08:14,2015-05-02 09:38,
家务,0.65,2015-05-02 07:35,2015-05-02 08:14,
睡眠,6.27,2015-05-02 01:19,2015-05-02 07:35,
Chaos,2.80,2015-05-01 22:31,2015-05-02 01:19,
交流,2.02,2015-05-01 20:30,2015-05-01 22:31,
交通,1.08,2015-05-01 19:25,2015-05-01 20:30,
家务,0.97,2015-05-01 18:27,2015-05-01 19:25,
用餐,0.33,2015-05-01 18:07,2015-05-01 18:27,
家务,1.43,2015-05-01 16:41,2015-05-01 18:07,
交通,0.32,2015-05-01 16:22,2015-05-01 16:41,
睡眠,1.38,2015-05-01 14:59,2015-05-01 16:22,
家务,0.77,2015-05-01 14:13,2015-05-01 14:59,
用餐,1.75,2015-05-01 12:28,2015-05-01 14:13,
交通,0.35,2015-05-01 12:07,2015-05-01 12:28,
学习,1.12,2015-05-01 11:00,2015-05-01 12:07,
Chaos,0.43,2015-05-01 10:34,2015-05-01 11:00,
学习,0.90,2015-05-01 09:40,2015-05-01 10:34,
学习,0.53,2015-05-01 09:08,2015-05-01 09:40,
学习,0.88,2015-05-01 08:16,2015-05-01 09:09,
交通,0.33,2015-05-01 07:56,2015-05-01 08:16,
家务,0.42,2015-05-01 07:31,2015-05-01 07:56,
睡眠,7.60,2015-04-30 23:55,2015-05-01 07:31,
活动类别,持续时间,Percent
Livin,249.50,32.5
Livin/睡眠,227.00,29.6
Livin/购物,10.58,1.4
Livin/电影,11.92,1.6
Life,226.85,29.5
Life/交通,79.62,10.4
Life/家务,97.68,12.7
Life/用餐,37.32,4.9
Life/用餐+Life/家务,0.02,0.0
Life/Air,12.20,1.6
Life/用餐+Life/交通,0.02,0.0
Chaos,136.90,17.8
Output,126.60,16.5
Output/交流,52.32,6.8
Output/OBP,9.00,1.2
Output/Pt0,40.90,5.3
Output/GDG,24.35,3.2
Output/Pt0+Output/交流,0.03,0.0
Input,28.02,3.6
Input/学习,27.20,3.5
Input/阅读,0.82,0.1
Life+Chaos,0.05,0.0
Life/用餐+Chaos,0.03,0.0
Life/家务+Chaos,0.02,0.0
Livin+Life,0.03,0.0
Livin/购物+Life/交通,0.02,0.0
Livin/睡眠+Life/家务,0.02,0.0
Input+Life,0.02,0.0
Input/学习+Life/交通,0.02,0.0
其他,0.03,0.0
总计,768.00
