活动类别,持续时间,开始时间,结束时间,备注
工作,0.62,2015-01-08 12:10,2015-01-08 12:47,
GDG,0.50,2015-01-08 11:40,2015-01-08 12:10,
Chaos,0.30,2015-01-08 11:22,2015-01-08 11:40,
上网,2.17,2015-01-08 09:12,2015-01-08 11:22,
Chaos,0.33,2015-01-08 08:52,2015-01-08 09:12,
交通,0.05,2015-01-08 08:49,2015-01-08 08:52,
用餐,0.23,2015-01-08 08:35,2015-01-08 08:49,
交通,0.88,2015-01-08 07:42,2015-01-08 08:35,
家务,0.42,2015-01-08 07:17,2015-01-08 07:42,
睡眠,6.35,2015-01-08 00:56,2015-01-08 07:17,
Chaos,0.15,2015-01-08 00:47,2015-01-08 00:56,
学习,0.65,2015-01-08 00:08,2015-01-08 00:47,
Chaos,0.58,2015-01-07 23:33,2015-01-08 00:08,
用餐,0.18,2015-01-07 23:22,2015-01-07 23:33,
家务,0.13,2015-01-07 23:14,2015-01-07 23:22,
交通,0.28,2015-01-07 22:57,2015-01-07 23:14,
OBP,1.62,2015-01-07 21:20,2015-01-07 22:57,
Chaos,0.57,2015-01-07 20:46,2015-01-07 21:20,
工作,1.68,2015-01-07 19:05,2015-01-07 20:46,
GDG,0.08,2015-01-07 19:00,2015-01-07 19:05,
Chaos,0.15,2015-01-07 18:51,2015-01-07 19:00,
GDG,0.55,2015-01-07 18:18,2015-01-07 18:51,
Chaos,0.35,2015-01-07 17:57,2015-01-07 18:18,
工作,2.77,2015-01-07 15:11,2015-01-07 17:57,
Chaos,0.32,2015-01-07 14:52,2015-01-07 15:11,
交通,0.30,2015-01-07 14:34,2015-01-07 14:52,
Chaos,1.62,2015-01-07 12:57,2015-01-07 14:34,
用餐,0.30,2015-01-07 12:39,2015-01-07 12:57,
家务,0.35,2015-01-07 12:18,2015-01-07 12:39,
交通,0.27,2015-01-07 12:02,2015-01-07 12:18,
交流,0.07,2015-01-07 11:58,2015-01-07 12:02,
上网,0.07,2015-01-07 11:54,2015-01-07 11:58,
GDG,0.42,2015-01-07 11:29,2015-01-07 11:54,
阅读,0.52,2015-01-07 10:58,2015-01-07 11:29,
GDG,0.10,2015-01-07 10:52,2015-01-07 10:58,
Chaos,0.33,2015-01-07 10:32,2015-01-07 10:52,
GDG,1.48,2015-01-07 09:03,2015-01-07 10:32,
Chaos,0.30,2015-01-07 08:45,2015-01-07 09:03,
用餐,0.23,2015-01-07 08:31,2015-01-07 08:45,
交通,0.73,2015-01-07 07:47,2015-01-07 08:31,
家务,0.65,2015-01-07 07:08,2015-01-07 07:47,
睡眠,6.47,2015-01-07 00:40,2015-01-07 07:08,
Chaos,0.73,2015-01-06 23:56,2015-01-07 00:40,
电影,0.38,2015-01-06 23:33,2015-01-06 23:56,
学习,0.33,2015-01-06 23:13,2015-01-06 23:33,
Chaos,0.65,2015-01-06 22:34,2015-01-06 23:13,
用餐,0.20,2015-01-06 22:22,2015-01-06 22:34,
家务,0.12,2015-01-06 22:15,2015-01-06 22:22,
交通,0.28,2015-01-06 21:58,2015-01-06 22:15,
GDG,0.90,2015-01-06 21:04,2015-01-06 21:58,
Chaos,0.03,2015-01-06 21:02,2015-01-06 21:04,
交流,1.87,2015-01-06 19:10,2015-01-06 21:02,
OBP,0.47,2015-01-06 18:42,2015-01-06 19:10,
Chaos,0.13,2015-01-06 18:34,2015-01-06 18:42,
GDG,0.03,2015-01-06 18:32,2015-01-06 18:34,
Chaos,0.60,2015-01-06 17:56,2015-01-06 18:32,
活动类别,持续时间,Percent
Livin,196.57,25.6
Livin/电影,8.87,1.2
Livin/睡眠,187.70,24.4
Life,160.78,20.9
Life/用餐,34.65,4.5
Life/交通,66.47,8.7
Life/家务,52.07,6.8
Life/运动,0.22,0.0
Life/Air,7.38,1.0
Works ,156.63,20.4
Works /OBP,21.90,2.9
Works /GDG,56.25,7.3
Works /交流,48.68,6.3
Works /工作,23.77,3.1
Works /Pt0,6.03,0.8
Chaos,94.95,12.4
Input,21.03,2.7
Input/学习,5.05,0.7
Input/阅读,7.08,0.9
Input/上网,8.90,1.2
Chaos+Works ,0.03,0.0
Chaos+Works /交流,0.03,0.0
Life+Livin,0.02,0.0
Life/用餐+Livin/睡眠,0.02,0.0
Life+Works ,0.02,0.0
Life/交通+Works /交流,0.02,0.0
其他,137.97,18.0
总计,768.00
