活动类别,持续时间,开始时间,结束时间,备注
GDG,0.9,08/05/13 17:31,08/05/13 18:24,
工作,1.1,08/05/13 16:27,08/05/13 17:31,
Pt0,1.9,08/05/13 14:32,08/05/13 16:27,
交通,0.0,08/05/13 14:30,08/05/13 14:32,
Chaos,1.4,08/05/13 13:09,08/05/13 14:30,
用餐,0.6,08/05/13 12:34,08/05/13 13:09,
交流,2.5,08/05/13 10:07,08/05/13 12:34,
用餐,1.0,08/05/13 09:05,08/05/13 10:07,
交通,0.5,08/05/13 08:36,08/05/13 09:05,
Chaos,0.5,08/05/13 08:08,08/05/13 08:36,
睡眠,7.9,08/05/13 00:13,08/05/13 08:08,
阅读,3.2,08/04/13 20:58,08/05/13 00:13,
Chaos,0.6,08/04/13 20:21,08/04/13 20:58,
交通,2.3,08/04/13 18:01,08/04/13 20:21,
用餐,1.2,08/04/13 16:51,08/04/13 18:01,
交流,4.0,08/04/13 12:50,08/04/13 16:51,
交通,3.3,08/04/13 09:32,08/04/13 12:50,
Chaos,0.8,08/04/13 08:47,08/04/13 09:32,
睡眠,11.0,08/03/13 21:45,08/04/13 08:47,
家务,2.1,08/03/13 19:05,08/03/13 21:10,
Chaos,3.3,08/03/13 15:44,08/03/13 19:05,
GDG,2.1,08/03/13 13:40,08/03/13 15:45,
家务,3.0,08/03/13 10:40,08/03/13 13:40,
用餐,0.9,08/03/13 09:49,08/03/13 10:40,
Chaos,0.5,08/03/13 09:21,08/03/13 09:49,
睡眠,5.8,08/03/13 03:30,08/03/13 09:21,
阅读,3.1,08/03/13 00:26,08/03/13 03:30,
家务,4.9,08/02/13 19:31,08/03/13 00:26,
交通,0.2,08/02/13 19:18,08/02/13 19:31,
Chaos,0.3,08/02/13 19:02,08/02/13 19:18,
用餐,0.6,08/02/13 18:29,08/02/13 19:02,
Chaos,1.4,08/02/13 17:07,08/02/13 18:29,
GDG,2.7,08/02/13 14:25,08/02/13 17:07,
Chaos,1.5,08/02/13 12:57,08/02/13 14:25,
用餐,0.5,08/02/13 12:25,08/02/13 12:57,
Chaos,0.9,08/02/13 11:28,08/02/13 12:25,
工作,1.3,08/02/13 10:11,08/02/13 11:28,
Chaos,1.5,08/02/13 08:42,08/02/13 10:11,
交通,0.6,08/02/13 08:07,08/02/13 08:42,
Chaos,0.3,08/02/13 07:47,08/02/13 08:07,
睡眠,6.1,08/02/13 01:45,08/02/13 07:48,
阅读,1.5,08/02/13 00:13,08/02/13 01:45,
家务,0.8,08/01/13 23:25,08/02/13 00:13,
交通,0.0,08/01/13 23:23,08/01/13 23:25,
Chaos,1.0,08/01/13 22:25,08/01/13 23:23,
交流,0.6,08/01/13 21:50,08/01/13 22:25,
工作,2.7,08/01/13 19:10,08/01/13 21:51,
用餐,0.7,08/01/13 18:29,08/01/13 19:10,
Chaos,1.8,08/01/13 16:41,08/01/13 18:29,
Pt0,0.5,08/01/13 16:13,08/01/13 16:41,
工作,1.8,08/01/13 14:25,08/01/13 16:13,
Chaos,1.1,08/01/13 13:21,08/01/13 14:25,
交通,0.0,08/01/13 13:19,08/01/13 13:21,
用餐,0.6,08/01/13 12:46,08/01/13 13:19,
购物,0.6,08/01/13 12:09,08/01/13 12:46,
工作,0.1,08/01/13 12:03,08/01/13 12:09,
交流,2.0,08/01/13 10:04,08/01/13 12:03,
家务,0.1,08/01/13 09:57,08/01/13 10:04,
工作,0.3,08/01/13 09:36,08/01/13 09:57,
用餐,0.6,08/01/13 08:59,08/01/13 09:36,
Chaos,0.8,08/01/13 08:11,08/01/13 08:59,
睡眠,6.1,08/01/13 02:05,08/01/13 08:11,
阅读,1.9,08/01/13 00:12,08/01/13 02:05,
家务,3.2,07/31/13 20:58,08/01/13 00:12,
活动类别,持续时间,Percent
Life,361.8,47.1
Output,196.4,25.6
Chaos,149.4,19.5
Input,32.8,4.3
Livin,26.8,3.5
Life+Output,0.1,0.0
Chaos+Life,0.0,0.0
Chaos+Output,0.0,0.0
Life+Input,0.0,0.0
Chaos+Livin,0.0,0.0
其他,0.6,0.1
总计,768.0
