"活动类别","持续时间","开始时间","结束时间","备注"
"睡眠","07:45","2014-09-08 01:10","2014-09-08 08:55",""
"Chaos","04:02","2014-09-07 21:08","2014-09-08 01:10",""
"交通","00:54","2014-09-07 20:13","2014-09-07 21:08",
"用餐","01:35","2014-09-07 18:38","2014-09-07 20:13",""
"Chaos","02:04","2014-09-07 16:33","2014-09-07 18:37",
"交通","01:47","2014-09-07 14:46","2014-09-07 16:33",
"用餐","01:33","2014-09-07 13:12","2014-09-07 14:46",
"交通","00:55","2014-09-07 12:17","2014-09-07 13:12",
"Chaos","02:15","2014-09-07 10:02","2014-09-07 12:17",
"交通","00:50","2014-09-07 09:11","2014-09-07 10:02",
"家务","00:54","2014-09-07 08:16","2014-09-07 09:11",
"睡眠","08:08","2014-09-07 00:08","2014-09-07 08:16",
"OBP","03:59","2014-09-06 20:08","2014-09-07 00:08",
"家务","00:51","2014-09-06 19:17","2014-09-06 20:08",
"用餐","01:00","2014-09-06 18:15","2014-09-06 19:15",""
"GDG","01:28","2014-09-06 16:46","2014-09-06 18:15",""
"睡眠","02:49","2014-09-06 13:57","2014-09-06 16:46",""
"用餐","01:00","2014-09-06 12:55","2014-09-06 13:55",""
"交通","03:53","2014-09-06 09:02","2014-09-06 12:55",""
"家务","01:00","2014-09-06 08:00","2014-09-06 09:00",""
"睡眠","06:42","2014-09-06 01:17","2014-09-06 08:00",""
"Chaos","00:20","2014-09-06 00:56","2014-09-06 01:17",
"Chaos","03:05","2014-09-05 21:51","2014-09-06 00:56",
"用餐","02:30","2014-09-05 19:21","2014-09-05 21:51",
"Chaos","00:36","2014-09-05 18:44","2014-09-05 19:21",""
"交通","01:09","2014-09-05 17:35","2014-09-05 18:44",
"GDG","02:44","2014-09-05 14:50","2014-09-05 17:35",
"工作","00:00","2014-09-05 14:50","2014-09-05 14:50",
"交通","00:22","2014-09-05 14:28","2014-09-05 14:50",""
"Chaos","00:59","2014-09-05 13:25","2014-09-05 14:25",""
"用餐","00:46","2014-09-05 12:38","2014-09-05 13:25",""
"交通","00:22","2014-09-05 12:16","2014-09-05 12:38",""
"Chaos","01:01","2014-09-05 11:14","2014-09-05 12:16",
"GDG","01:05","2014-09-05 10:08","2014-09-05 11:14",
"Chaos","00:11","2014-09-05 09:56","2014-09-05 10:08",
"交通","00:27","2014-09-05 09:28","2014-09-05 09:56",
"用餐","00:38","2014-09-05 08:50","2014-09-05 09:28",
"家务","00:55","2014-09-05 07:54","2014-09-05 08:50",
"睡眠","06:59","2014-09-05 00:55","2014-09-05 07:54",
"Chaos","01:24","2014-09-04 23:30","2014-09-05 00:55",
"用餐","00:30","2014-09-04 22:59","2014-09-04 23:30",
"交通","00:55","2014-09-04 22:04","2014-09-04 22:59",
"OBP","01:09","2014-09-04 20:54","2014-09-04 22:04",
"Chaos","00:49","2014-09-04 20:04","2014-09-04 20:54",""
"Chaos","00:46","2014-09-04 19:18","2014-09-04 20:04",
"工作","00:34","2014-09-04 18:43","2014-09-04 19:18",
"Chaos","00:09","2014-09-04 18:34","2014-09-04 18:43",
"家务","00:21","2014-09-04 18:12","2014-09-04 18:34",
"GDG","00:04","2014-09-04 18:08","2014-09-04 18:12",""
"GDG","01:36","2014-09-04 16:31","2014-09-04 18:08",
"Chaos","00:11","2014-09-04 16:19","2014-09-04 16:31",
"交流","01:18","2014-09-04 15:01","2014-09-04 16:19",""
"交流","01:00","2014-09-04 14:00","2014-09-04 15:00",""
"交通","00:05","2014-09-04 13:55","2014-09-04 14:00",""
"Chaos","01:00","2014-09-04 12:54","2014-09-04 13:55",
"交通","00:44","2014-09-04 12:09","2014-09-04 12:54",
"Pt0","00:01","2014-09-04 12:08","2014-09-04 12:09",""
"OBP","00:08","2014-09-04 11:59","2014-09-04 12:08",
"娱乐","00:00","2014-09-04 11:59","2014-09-04 11:59",
"Chaos","00:31","2014-09-04 11:28","2014-09-04 11:59",
"GDG","02:15","2014-09-04 09:12","2014-09-04 11:28",""
"交通","00:49","2014-09-04 08:23","2014-09-04 09:12",
"家务","00:25","2014-09-04 07:57","2014-09-04 08:23",
"睡眠","07:33","2014-09-04 00:24","2014-09-04 07:57",""
"Ukulele","00:00","2014-09-04 00:24","2014-09-04 00:24",
"睡眠","00:03","2014-09-04 00:20","2014-09-04 00:24",
"Chaos","02:49","2014-09-03 21:31","2014-09-04 00:20",
"家务","08:18","2014-09-03 13:12","2014-09-03 21:31",""
"交通","00:25","2014-09-03 12:46","2014-09-03 13:12",
"air","14:32","2014-09-02 22:14","2014-09-03 12:46",""
"air","10:18","2014-09-02 11:56","2014-09-02 22:14",""
"Chaos","00:00","2014-09-02 11:56","2014-09-02 11:56",
"家务","01:47","2014-09-02 10:08","2014-09-02 11:55",
"睡眠","08:38","2014-09-02 01:29","2014-09-02 10:08",
"Chaos","00:52","2014-09-02 00:37","2014-09-02 01:29",
"Chaos","01:34","2014-09-01 23:02","2014-09-02 00:37",
"交通","00:23","2014-09-01 22:38","2014-09-01 23:02",
"用餐","02:11","2014-09-01 20:27","2014-09-01 22:38",
"娱乐","04:49","2014-09-01 15:37","2014-09-01 20:27",
"用餐","01:12","2014-09-01 14:25","2014-09-01 15:37",
"交通","02:27","2014-09-01 11:57","2014-09-01 14:25",
"娱乐","00:16","2014-09-01 11:41","2014-09-01 11:57",
"Chaos","01:20","2014-09-01 10:21","2014-09-01 11:41",""
"家务","01:00","2014-09-01 09:20","2014-09-01 10:20",""
"睡眠","08:57","2014-09-01 00:22","2014-09-01 09:20",""
"家务","01:17","2014-08-31 23:05","2014-09-01 00:22",""

"活动类别","持续时间","%"
"睡眠","220:19","29.61"
"Chaos","144:28","19.42"
"GDG","94:56","12.76"
"交通","64:18","8.64"
"家务","58:19","7.84"
"用餐","49:27","6.65"
"交流","29:46","4.00"
"air","24:50","3.34"
"工作","21:51","2.94"
"OBP","15:25","2.07"
"电影","08:55","1.20"
"娱乐","06:13","0.84"
"购物","02:15","0.30"
"Pt0","01:35","0.21"
"阅读","00:25","0.06"
"Chaos + 交通","00:01","0.00"
"Untracked time","00:49","0.11"
