活动类别,持续时间,开始时间,结束时间,备注
交通,0.22,2015-02-03 13:08,2015-02-03 13:21,
用餐,0.48,2015-02-03 12:39,2015-02-03 13:08,
交流,1.00,2015-02-03 11:39,2015-02-03 12:39,
GDG,1.63,2015-02-03 10:01,2015-02-03 11:39,
Chaos,0.93,2015-02-03 09:05,2015-02-03 10:01,
用餐,0.47,2015-02-03 08:37,2015-02-03 09:05,
交通,0.17,2015-02-03 08:27,2015-02-03 08:37,
家务,0.45,2015-02-03 08:00,2015-02-03 08:27,
阅读,1.40,2015-02-03 06:36,2015-02-03 08:00,
睡眠,5.87,2015-02-03 00:43,2015-02-03 06:35,
Chaos,0.87,2015-02-02 23:51,2015-02-03 00:43,
用餐,0.22,2015-02-02 23:38,2015-02-02 23:51,
家务,0.22,2015-02-02 23:25,2015-02-02 23:38,
交通,0.27,2015-02-02 23:09,2015-02-02 23:25,
Pt0,1.63,2015-02-02 21:31,2015-02-02 23:09,
Pt0,0.90,2015-02-02 20:37,2015-02-02 21:31,
Chaos,0.07,2015-02-02 20:33,2015-02-02 20:37,
Pt0,2.23,2015-02-02 18:19,2015-02-02 20:33,
Chaos,0.55,2015-02-02 17:46,2015-02-02 18:19,
Pt0,0.70,2015-02-02 17:04,2015-02-02 17:46,
交流,0.40,2015-02-02 16:40,2015-02-02 17:04,
Pt0,0.85,2015-02-02 15:49,2015-02-02 16:40,
GDG,0.90,2015-02-02 14:55,2015-02-02 15:49,
Chaos,0.10,2015-02-02 14:49,2015-02-02 14:55,
家务,0.17,2015-02-02 14:39,2015-02-02 14:49,
Chaos,0.03,2015-02-02 14:37,2015-02-02 14:39,
交通,0.23,2015-02-02 14:23,2015-02-02 14:37,
Chaos,0.87,2015-02-02 13:31,2015-02-02 14:23,
学习,0.27,2015-02-02 13:15,2015-02-02 13:31,
Chaos,0.07,2015-02-02 13:11,2015-02-02 13:15,
家务,0.35,2015-02-02 12:50,2015-02-02 13:11,
交通,0.25,2015-02-02 12:35,2015-02-02 12:50,
Chaos,1.92,2015-02-02 10:40,2015-02-02 12:35,
家务,0.62,2015-02-02 10:03,2015-02-02 10:40,
Chaos,1.25,2015-02-02 08:48,2015-02-02 10:03,
用餐,0.32,2015-02-02 08:29,2015-02-02 08:48,
交通,0.17,2015-02-02 08:19,2015-02-02 08:29,
家务,0.65,2015-02-02 07:40,2015-02-02 08:19,
睡眠,7.22,2015-02-02 00:27,2015-02-02 07:40,
Chaos,1.82,2015-02-01 22:38,2015-02-02 00:27,
学习,2.00,2015-02-01 20:38,2015-02-01 22:38,
交通,0.93,2015-02-01 19:42,2015-02-01 20:38,
用餐,1.23,2015-02-01 18:28,2015-02-01 19:42,
Chaos,0.60,2015-02-01 17:52,2015-02-01 18:28,
交通,0.32,2015-02-01 17:33,2015-02-01 17:52,
家务,2.22,2015-02-01 15:20,2015-02-01 17:33,
睡眠,1.32,2015-02-01 14:01,2015-02-01 15:20,
Chaos,0.28,2015-02-01 13:44,2015-02-01 14:01,
阅读,1.85,2015-02-01 11:53,2015-02-01 13:44,
Chaos,2.35,2015-02-01 09:32,2015-02-01 11:53,
家务,1.13,2015-02-01 08:24,2015-02-01 09:32,
睡眠,7.35,2015-02-01 01:03,2015-02-01 08:24,
Chaos,4.83,2015-01-31 20:13,2015-02-01 01:03,
活动类别,持续时间,Percent
Livin,254.18,36.5
Livin/睡眠,212.12,30.5
Livin/购物,6.87,1.0
Livin/电影,10.30,1.5
Livin/娱乐,23.90,3.4
Livin/就医,1.00,0.1
Life,208.60,30.0
Life/家务,78.03,11.2
Life/交通,73.95,10.6
Life/用餐,44.75,6.4
Life/Air,7.77,1.1
Life/运动,3.98,0.6
Life/家务+Life/用餐,0.12,0.0
Output,112.42,16.2
Output/GDG,24.37,3.5
Output/Pt0,26.02,3.7
Output/交流,36.75,5.3
Output/工作,20.32,2.9
Output/OBP,4.93,0.7
Output/交流+Output/工作,0.03,0.0
Chaos,97.85,14.1
Input,22.18,3.2
Input/学习,11.60,1.7
Input/阅读,8.83,1.3
Input/上网,1.75,0.3
Chaos+Output,0.35,0.1
Chaos+Output/交流,0.33,0.0
Output/GDG+Chaos,0.02,0.0
Livin+Life,0.15,0.0
Livin/睡眠+Life/家务,0.03,0.0
Livin/就医+Life/交通,0.10,0.0
Livin/睡眠+Life/交通,0.02,0.0
Input+Life,0.02,0.0
Life/家务+Input/学习,0.02,0.0
Output+Life,0.02,0.0
Output/Pt0+Life/用餐,0.02,0.0
其他,0.23,0.0
总计,696.00
