"活动类别","持续时间","开始时间","结束时间","备注"
"GDG","03:48","2014-05-03 16:03","2014-05-03 19:51",""
"家务","08:38","2014-05-03 07:25","2014-05-03 16:03",
"睡眠","07:30","2014-05-02 23:54","2014-05-03 07:25",
"Chaos","00:04","2014-05-02 23:50","2014-05-02 23:54",
"用餐","05:37","2014-05-02 18:13","2014-05-02 23:50",
"Chaos","01:39","2014-05-02 16:33","2014-05-02 18:13",
"家务","07:17","2014-05-02 09:16","2014-05-02 16:33",
"睡眠","08:23","2014-05-02 00:52","2014-05-02 09:16",
"Chaos","07:32","2014-05-01 17:20","2014-05-02 00:52",
"交通","00:41","2014-05-01 16:38","2014-05-01 17:20",
"家务","00:00","2014-05-01 16:38","2014-05-01 16:38",
"用餐","03:26","2014-05-01 13:11","2014-05-01 16:38",
"娱乐","03:12","2014-05-01 09:58","2014-05-01 13:11",
"家务","00:58","2014-05-01 09:00","2014-05-01 09:58",
"睡眠","04:16","2014-05-01 04:43","2014-05-01 09:00",
"Chaos","07:08","2014-04-30 21:34","2014-05-01 04:43",

"活动类别","持续时间","%"
"睡眠","215:31","28.06"
"Chaos","130:15","16.96"
"家务","106:52","13.92"
"GDG","61:12","7.97"
"交通","60:24","7.87"
"工作","50:32","6.58"
"交流","48:29","6.31"
"用餐","38:23","5.00"
"娱乐","29:13","3.81"
"OBP","13:00","1.69"
"电影","04:22","0.57"
"购物","03:53","0.51"
"阅读","02:16","0.30"
"就医","01:25","0.19"
"娱乐 + 交通","00:02","0.00"
"Chaos + 电影","00:01","0.00"
"Chaos + GDG","00:01","0.00"
"Chaos + 睡眠","00:00","0.00"
"Chaos + 交流","00:00","0.00"
"交通 + 用餐","00:00","0.00"
"Chaos + 工作","00:00","0.00"
"家务 + 睡眠","00:00","0.00"
"Chaos + 家务","00:00","0.00"
"交通 + 交流","00:00","0.00"
"GDG + 交通","00:00","0.00"
"工作 + 交流","00:00","0.00"
"Chaos + 用餐","00:00","0.00"
"Chaos + 购物","00:00","0.00"
"Untracked time","01:53","0.25"
