活动类别,持续时间,开始时间,结束时间,备注
Chaos,0.53,2015-07-10 18:20,2015-07-10 18:52,
交通,1.22,2015-07-10 17:07,2015-07-10 18:20,
Pt0,1.58,2015-07-10 15:32,2015-07-10 17:07,
Chaos,0.58,2015-07-10 14:57,2015-07-10 15:32,
交通,0.23,2015-07-10 14:43,2015-07-10 14:57,
Chaos,0.98,2015-07-10 13:44,2015-07-10 14:43,
交通,0.33,2015-07-10 13:24,2015-07-10 13:44,
Chaos,1.42,2015-07-10 11:59,2015-07-10 13:24,
学习,0.52,2015-07-10 11:28,2015-07-10 11:59,
Chaos,0.88,2015-07-10 10:35,2015-07-10 11:28,
交流,0.32,2015-07-10 10:16,2015-07-10 10:35,
Pt0,0.25,2015-07-10 10:01,2015-07-10 10:16,
上网,0.27,2015-07-10 09:45,2015-07-10 10:01,
交通,1.00,2015-07-10 08:45,2015-07-10 09:45,
家务,0.28,2015-07-10 08:28,2015-07-10 08:45,
睡眠,6.00,2015-07-10 02:28,2015-07-10 08:28,
家务,1.10,2015-07-10 01:22,2015-07-10 02:28,
交通,0.35,2015-07-10 01:01,2015-07-10 01:22,
GDG,0.23,2015-07-10 00:47,2015-07-10 01:01,
Pt0,1.48,2015-07-09 23:18,2015-07-10 00:47,
GDG,1.10,2015-07-09 22:12,2015-07-09 23:18,
交流,2.65,2015-07-09 19:33,2015-07-09 22:12,
Chaos,0.25,2015-07-09 19:18,2015-07-09 19:33,
用餐,0.40,2015-07-09 18:54,2015-07-09 19:18,
Chaos,0.95,2015-07-09 17:57,2015-07-09 18:54,
交流,0.72,2015-07-09 17:14,2015-07-09 17:57,
GDG,0.38,2015-07-09 16:51,2015-07-09 17:14,
学习,0.27,2015-07-09 16:35,2015-07-09 16:51,
Chaos,0.80,2015-07-09 15:47,2015-07-09 16:35,
Pt0,0.18,2015-07-09 15:36,2015-07-09 15:47,
Chaos,0.60,2015-07-09 15:00,2015-07-09 15:36,
交通,0.25,2015-07-09 14:45,2015-07-09 15:00,
Chaos,0.75,2015-07-09 14:00,2015-07-09 14:45,
用餐,0.57,2015-07-09 13:26,2015-07-09 14:00,
交通,0.42,2015-07-09 13:01,2015-07-09 13:26,
GDG,0.50,2015-07-09 12:31,2015-07-09 13:01,
学习,2.25,2015-07-09 10:16,2015-07-09 12:31,
Chaos,0.62,2015-07-09 09:39,2015-07-09 10:16,
上网,0.22,2015-07-09 09:26,2015-07-09 09:39,
Chaos,0.35,2015-07-09 09:05,2015-07-09 09:26,
交通,0.43,2015-07-09 08:39,2015-07-09 09:05,
家务,0.25,2015-07-09 08:24,2015-07-09 08:39,
睡眠,6.05,2015-07-09 02:21,2015-07-09 08:24,
Chaos,0.48,2015-07-09 01:52,2015-07-09 02:21,
家务,1.37,2015-07-09 00:30,2015-07-09 01:52,
交通,0.33,2015-07-09 00:10,2015-07-09 00:30,
上网,0.30,2015-07-08 23:52,2015-07-09 00:10,
Chaos,0.15,2015-07-08 23:43,2015-07-08 23:52,
OBP,1.22,2015-07-08 22:30,2015-07-08 23:43,
Pt0,1.00,2015-07-08 21:30,2015-07-08 22:30,
Chaos,1.05,2015-07-08 20:27,2015-07-08 21:30,
用餐,1.12,2015-07-08 19:20,2015-07-08 20:27,
交通,0.47,2015-07-08 18:52,2015-07-08 19:20,
Pt0,0.30,2015-07-08 18:34,2015-07-08 18:52,
交流,0.97,2015-07-08 17:36,2015-07-08 18:34,
Pt0,1.88,2015-07-08 15:43,2015-07-08 17:36,
交流,0.65,2015-07-08 15:04,2015-07-08 15:43,
Chaos,0.25,2015-07-08 14:49,2015-07-08 15:04,
交通,0.62,2015-07-08 14:12,2015-07-08 14:49,
家务,1.08,2015-07-08 13:07,2015-07-08 14:12,
Pt0,2.02,2015-07-08 11:04,2015-07-08 13:05,
交流,0.80,2015-07-08 10:16,2015-07-08 11:04,
Chaos,0.80,2015-07-08 09:28,2015-07-08 10:16,
交通,0.28,2015-07-08 09:11,2015-07-08 09:28,
家务,1.82,2015-07-08 07:22,2015-07-08 09:11,
睡眠,5.73,2015-07-08 01:38,2015-07-08 07:22,
交通,0.33,2015-07-08 01:18,2015-07-08 01:38,
Pt0,2.53,2015-07-07 22:46,2015-07-08 01:18,
GDG,1.50,2015-07-07 21:16,2015-07-07 22:46,
Chaos,0.48,2015-07-07 20:47,2015-07-07 21:16,
交通,0.68,2015-07-07 20:06,2015-07-07 20:47,
购物,1.15,2015-07-07 18:57,2015-07-07 20:06,
交通,0.50,2015-07-07 18:27,2015-07-07 18:57,
Pt0,3.80,2015-07-07 14:39,2015-07-07 18:27,
Chaos,0.15,2015-07-07 14:30,2015-07-07 14:39,
交通,0.40,2015-07-07 14:06,2015-07-07 14:30,
家务,1.03,2015-07-07 13:04,2015-07-07 14:06,
交通,0.08,2015-07-07 12:59,2015-07-07 13:04,
用餐,0.48,2015-07-07 12:30,2015-07-07 12:59,
交通,0.28,2015-07-07 12:13,2015-07-07 12:30,
Pt0,1.33,2015-07-07 10:53,2015-07-07 12:13,
Chaos,0.42,2015-07-07 10:28,2015-07-07 10:53,
交流,0.95,2015-07-07 09:31,2015-07-07 10:28,
Chaos,0.27,2015-07-07 09:15,2015-07-07 09:31,
交流,0.83,2015-07-07 08:25,2015-07-07 09:15,
Chaos,0.38,2015-07-07 08:02,2015-07-07 08:25,
交通,0.30,2015-07-07 07:44,2015-07-07 08:02,
家务,0.12,2015-07-07 07:37,2015-07-07 07:44,
睡眠,6.02,2015-07-07 01:36,2015-07-07 07:37,
Chaos,0.73,2015-07-07 00:52,2015-07-07 01:36,
家务,0.53,2015-07-07 00:20,2015-07-07 00:52,
交通,0.37,2015-07-06 23:58,2015-07-07 00:20,
Chaos,0.02,2015-07-06 23:57,2015-07-06 23:58,
Pt0,2.83,2015-07-06 21:07,2015-07-06 23:57,
Chaos,0.92,2015-07-06 20:12,2015-07-06 21:07,
学习,0.40,2015-07-06 19:48,2015-07-06 20:12,
用餐,0.38,2015-07-06 19:25,2015-07-06 19:48,
交通,0.32,2015-07-06 19:06,2015-07-06 19:25,
购物,0.13,2015-07-06 18:58,2015-07-06 19:06,
交通,0.48,2015-07-06 18:29,2015-07-06 18:58,
Chaos,0.17,2015-07-06 18:19,2015-07-06 18:29,
Pt0,0.82,2015-07-06 17:30,2015-07-06 18:19,
Pt0,1.53,2015-07-06 15:58,2015-07-06 17:30,
GDG,1.27,2015-07-06 14:42,2015-07-06 15:58,
交通,0.28,2015-07-06 14:25,2015-07-06 14:42,
Chaos,1.28,2015-07-06 13:08,2015-07-06 14:25,
交通,0.12,2015-07-06 13:01,2015-07-06 13:08,
用餐,0.38,2015-07-06 12:38,2015-07-06 13:01,
交通,0.23,2015-07-06 12:24,2015-07-06 12:38,
Pt0,0.93,2015-07-06 11:28,2015-07-06 12:24,
交流,1.22,2015-07-06 10:15,2015-07-06 11:28,
Pt0,0.20,2015-07-06 10:03,2015-07-06 10:15,
Chaos,0.45,2015-07-06 09:36,2015-07-06 10:03,
交通,1.27,2015-07-06 08:20,2015-07-06 09:36,
Air,1.42,2015-07-06 06:55,2015-07-06 08:20,
交通,0.37,2015-07-06 06:33,2015-07-06 06:55,
家务,0.30,2015-07-06 06:15,2015-07-06 06:33,
睡眠,5.98,2015-07-06 00:16,2015-07-06 06:15,
Chaos,0.98,2015-07-05 23:17,2015-07-06 00:16,
GDG,1.12,2015-07-05 22:10,2015-07-05 23:17,
Chaos,0.75,2015-07-05 21:25,2015-07-05 22:10,
家务,1.87,2015-07-05 19:33,2015-07-05 21:25,
交通,1.85,2015-07-05 17:42,2015-07-05 19:33,
交流,2.50,2015-07-05 15:12,2015-07-05 17:42,
交流,1.02,2015-07-05 14:12,2015-07-05 15:13,
交通,1.07,2015-07-05 13:08,2015-07-05 14:12,
用餐,0.55,2015-07-05 12:35,2015-07-05 13:08,
交通,0.82,2015-07-05 11:46,2015-07-05 12:35,
购物,1.85,2015-07-05 09:55,2015-07-05 11:46,
交通,0.67,2015-07-05 09:15,2015-07-05 09:55,
家务,0.75,2015-07-05 08:30,2015-07-05 09:15,
Chaos,1.67,2015-07-05 06:50,2015-07-05 08:30,
家务,0.33,2015-07-05 06:30,2015-07-05 06:50,
睡眠,5.07,2015-07-05 01:26,2015-07-05 06:30,
Chaos,1.97,2015-07-04 23:28,2015-07-05 01:26,
家务,2.57,2015-07-04 20:54,2015-07-04 23:28,
交通,0.42,2015-07-04 20:29,2015-07-04 20:54,
Chaos,1.00,2015-07-04 19:29,2015-07-04 20:29,
家务,0.25,2015-07-04 19:14,2015-07-04 19:29,
家务,0.60,2015-07-04 18:38,2015-07-04 19:14,
用餐,0.47,2015-07-04 18:10,2015-07-04 18:38,
交通,0.22,2015-07-04 17:57,2015-07-04 18:10,
家务,0.62,2015-07-04 17:20,2015-07-04 17:57,
交通,0.58,2015-07-04 16:45,2015-07-04 17:20,
交通,0.63,2015-07-04 16:07,2015-07-04 16:45,
学习,2.62,2015-07-04 13:30,2015-07-04 16:07,
用餐,0.68,2015-07-04 12:49,2015-07-04 13:30,
学习,2.37,2015-07-04 10:27,2015-07-04 12:49,
交通,0.80,2015-07-04 09:39,2015-07-04 10:27,
Chaos,0.22,2015-07-04 09:26,2015-07-04 09:39,
用餐,0.80,2015-07-04 08:38,2015-07-04 09:26,
交通,0.30,2015-07-04 08:20,2015-07-04 08:38,
家务,0.32,2015-07-04 08:01,2015-07-04 08:20,
睡眠,7.98,2015-07-04 00:02,2015-07-04 08:01,
Chaos,1.33,2015-07-03 22:42,2015-07-04 00:02,
家务,2.18,2015-07-03 20:31,2015-07-03 22:42,
交通,0.35,2015-07-03 20:10,2015-07-03 20:31,
Air,1.52,2015-07-03 18:39,2015-07-03 20:10,
Chaos,0.38,2015-07-03 18:16,2015-07-03 18:39,
交通,1.08,2015-07-03 17:11,2015-07-03 18:16,
Pt0,0.05,2015-07-03 17:08,2015-07-03 17:11,
OBP,0.35,2015-07-03 16:47,2015-07-03 17:08,
Pt0,1.12,2015-07-03 15:40,2015-07-03 16:47,
GDG,1.02,2015-07-03 14:39,2015-07-03 15:40,
交通,0.33,2015-07-03 14:19,2015-07-03 14:39,
Chaos,1.13,2015-07-03 13:11,2015-07-03 14:19,
交通,0.05,2015-07-03 13:08,2015-07-03 13:11,
用餐,0.27,2015-07-03 12:52,2015-07-03 13:08,
交通,0.25,2015-07-03 12:37,2015-07-03 12:52,
交流,0.90,2015-07-03 11:43,2015-07-03 12:37,
Pt0,0.85,2015-07-03 10:52,2015-07-03 11:43,
Chaos,0.28,2015-07-03 10:35,2015-07-03 10:52,
交流,0.32,2015-07-03 10:16,2015-07-03 10:35,
上网,0.12,2015-07-03 10:09,2015-07-03 10:16,
GDG,1.18,2015-07-03 08:58,2015-07-03 10:09,
Chaos,0.92,2015-07-03 08:03,2015-07-03 08:58,
交通,0.37,2015-07-03 07:41,2015-07-03 08:03,
家务,0.78,2015-07-03 06:54,2015-07-03 07:41,
睡眠,5.47,2015-07-03 01:26,2015-07-03 06:54,
家务,1.12,2015-07-03 00:19,2015-07-03 01:26,
交通,0.35,2015-07-02 23:58,2015-07-03 00:19,
Pt0,1.25,2015-07-02 22:43,2015-07-02 23:58,
上网,1.15,2015-07-02 21:34,2015-07-02 22:43,
GDG,0.25,2015-07-02 21:19,2015-07-02 21:34,
交流,0.50,2015-07-02 20:49,2015-07-02 21:19,
交流,1.02,2015-07-02 19:49,2015-07-02 20:50,
用餐,0.85,2015-07-02 18:58,2015-07-02 19:49,
交通,0.35,2015-07-02 18:37,2015-07-02 18:58,
Chaos,0.02,2015-07-02 18:36,2015-07-02 18:37,
Pt0,0.77,2015-07-02 17:50,2015-07-02 18:36,
Pt0,1.82,2015-07-02 16:01,2015-07-02 17:50,
Chaos,0.15,2015-07-02 15:52,2015-07-02 16:01,
Pt0,0.65,2015-07-02 15:13,2015-07-02 15:52,
Chaos,0.68,2015-07-02 14:32,2015-07-02 15:13,
交通,0.20,2015-07-02 14:20,2015-07-02 14:32,
Chaos,0.68,2015-07-02 13:39,2015-07-02 14:20,
家务,0.60,2015-07-02 13:03,2015-07-02 13:39,
交通,0.08,2015-07-02 12:58,2015-07-02 13:03,
用餐,0.20,2015-07-02 12:46,2015-07-02 12:58,
交通,0.28,2015-07-02 12:29,2015-07-02 12:46,
上网,1.48,2015-07-02 11:00,2015-07-02 12:29,
Pt0,2.23,2015-07-02 08:46,2015-07-02 11:00,
Chaos,0.72,2015-07-02 08:03,2015-07-02 08:46,
交通,0.38,2015-07-02 07:40,2015-07-02 08:03,
家务,0.52,2015-07-02 07:09,2015-07-02 07:40,
睡眠,6.28,2015-07-02 00:52,2015-07-02 07:09,
Chaos,0.65,2015-07-02 00:13,2015-07-02 00:52,
家务,0.95,2015-07-01 23:16,2015-07-02 00:13,
交通,0.40,2015-07-01 22:52,2015-07-01 23:16,
Pt0,0.85,2015-07-01 22:01,2015-07-01 22:52,
Chaos,0.25,2015-07-01 21:46,2015-07-01 22:01,
GDG,0.62,2015-07-01 21:09,2015-07-01 21:46,
Pt0,0.10,2015-07-01 21:03,2015-07-01 21:09,
交流,0.80,2015-07-01 20:15,2015-07-01 21:03,
用餐,0.75,2015-07-01 19:30,2015-07-01 20:15,
交通,0.10,2015-07-01 19:24,2015-07-01 19:30,
Chaos,0.03,2015-07-01 19:22,2015-07-01 19:24,
GDG,0.62,2015-07-01 18:45,2015-07-01 19:22,
学习,1.23,2015-07-01 17:31,2015-07-01 18:45,
Pt0,0.15,2015-07-01 17:22,2015-07-01 17:31,
GDG,0.38,2015-07-01 16:59,2015-07-01 17:22,
Pt0,0.43,2015-07-01 16:33,2015-07-01 16:59,
Chaos,0.32,2015-07-01 16:14,2015-07-01 16:33,
GDG,1.00,2015-07-01 15:14,2015-07-01 16:14,
Chaos,0.40,2015-07-01 14:50,2015-07-01 15:14,
交通,0.38,2015-07-01 14:27,2015-07-01 14:50,
Chaos,1.37,2015-07-01 13:05,2015-07-01 14:27,
交通,0.07,2015-07-01 13:01,2015-07-01 13:05,
用餐,0.42,2015-07-01 12:36,2015-07-01 13:01,
交通,0.22,2015-07-01 12:23,2015-07-01 12:36,
上网,1.00,2015-07-01 11:23,2015-07-01 12:23,
交流,1.12,2015-07-01 10:16,2015-07-01 11:23,
上网,0.58,2015-07-01 09:41,2015-07-01 10:16,
Chaos,0.35,2015-07-01 09:20,2015-07-01 09:41,
交通,1.20,2015-07-01 08:08,2015-07-01 09:20,
Air,1.52,2015-07-01 06:37,2015-07-01 08:08,
交通,0.25,2015-07-01 06:22,2015-07-01 06:37,
家务,0.23,2015-07-01 06:08,2015-07-01 06:22,
睡眠,7.38,2015-06-30 22:45,2015-07-01 06:08,
活动类别,持续时间,Percent
Livin,223.38,30.0
Livin/睡眠,212.22,28.5
Livin/购物,3.97,0.5
Livin/电影,6.58,0.9
Livin/就医,0.62,0.1
Life,186.68,25.1
Life/交通,83.37,11.2
Life/家务,58.93,7.9
Life/Air,14.03,1.9
Life/用餐,30.33,4.1
Life/家务+Life/交通,0.02,0.0
Chaos,147.25,19.8
Output,144.52,19.4
Output/交流,37.95,5.1
Output/GDG,21.75,2.9
Output/Pt0,77.25,10.4
Output/OBP,7.42,1.0
Output/工作,0.15,0.0
Input,42.12,5.7
Input/上网,11.77,1.6
Input/学习,30.35,4.1
其他,0.05,0.0
总计,744.00
