"活动类别","持续时间","开始时间","结束时间","备注"
"家务","00:18","2014-12-05 07:46","2014-12-05 08:05",""
"睡眠","06:33","2014-12-05 01:13","2014-12-05 07:46",
"Chaos","00:20","2014-12-05 00:53","2014-12-05 01:13",
"GDG","01:40","2014-12-04 23:12","2014-12-05 00:53",
"Chaos","01:00","2014-12-04 22:10","2014-12-04 23:10",""
"家务","03:42","2014-12-04 18:27","2014-12-04 22:10",""
"交通","00:13","2014-12-04 18:13","2014-12-04 18:27",
"Chaos","01:03","2014-12-04 17:10","2014-12-04 18:13",
"交流","02:26","2014-12-04 14:43","2014-12-04 17:10",
"Chaos","00:09","2014-12-04 14:33","2014-12-04 14:43",
"就医","00:00","2014-12-04 14:23","2014-12-04 14:23",
"交通","00:10","2014-12-04 14:23","2014-12-04 14:33",""
"就医","00:00","2014-12-04 14:23","2014-12-04 14:23",
"交通","00:00","2014-12-04 14:23","2014-12-04 14:23",
"就医","00:15","2014-12-04 14:07","2014-12-04 14:22",
"就医","00:00","2014-12-04 14:07","2014-12-04 14:07",
"Chaos","00:34","2014-12-04 13:32","2014-12-04 14:07",
"用餐","00:23","2014-12-04 13:09","2014-12-04 13:32",
"交通","00:31","2014-12-04 12:37","2014-12-04 13:09",
"GDG","01:14","2014-12-04 11:23","2014-12-04 12:37",
"家务","00:08","2014-12-04 11:14","2014-12-04 11:23",
"OBP","00:47","2014-12-04 10:27","2014-12-04 11:14",
"Chaos","01:24","2014-12-04 09:03","2014-12-04 10:27",
"家务","01:40","2014-12-04 07:22","2014-12-04 09:03",
"睡眠","06:24","2014-12-04 00:58","2014-12-04 07:22",
"Chaos","01:42","2014-12-03 23:15","2014-12-04 00:58",
"用餐","00:37","2014-12-03 22:38","2014-12-03 23:15",
"交通","00:46","2014-12-03 21:51","2014-12-03 22:38",
"GDG","02:05","2014-12-03 19:45","2014-12-03 21:51",
"Chaos","01:17","2014-12-03 18:27","2014-12-03 19:45",
"学习","00:38","2014-12-03 17:49","2014-12-03 18:27",
"Chaos","01:22","2014-12-03 16:26","2014-12-03 17:49",
"就医","03:36","2014-12-03 12:50","2014-12-03 16:26",
"Chaos","00:42","2014-12-03 12:08","2014-12-03 12:50",
"家务","00:10","2014-12-03 11:57","2014-12-03 12:08",
"GDG","02:53","2014-12-03 09:04","2014-12-03 11:57",""
"交通","01:10","2014-12-03 07:54","2014-12-03 09:04",
"家务","00:39","2014-12-03 07:15","2014-12-03 07:55",""
"睡眠","05:50","2014-12-03 01:25","2014-12-03 07:15",""
"Chaos","01:06","2014-12-03 00:18","2014-12-03 01:25",
"用餐","00:28","2014-12-02 23:50","2014-12-03 00:18",
"交通","00:31","2014-12-02 23:18","2014-12-02 23:50",
"GDG","02:53","2014-12-02 20:24","2014-12-02 23:18",
"Chaos","01:01","2014-12-02 19:23","2014-12-02 20:24",
"家务","01:52","2014-12-02 17:30","2014-12-02 19:23",
"GDG","02:20","2014-12-02 15:09","2014-12-02 17:30",
"Chaos","00:17","2014-12-02 14:52","2014-12-02 15:09",
"交通","00:15","2014-12-02 14:36","2014-12-02 14:52",
"Chaos","00:47","2014-12-02 13:48","2014-12-02 14:36",
"用餐","00:23","2014-12-02 13:25","2014-12-02 13:48",
"交通","00:28","2014-12-02 12:57","2014-12-02 13:25",
"GDG","02:24","2014-12-02 10:32","2014-12-02 12:57",""
"GDG","01:01","2014-12-02 09:31","2014-12-02 10:32",
"Chaos","00:42","2014-12-02 08:49","2014-12-02 09:31",
"家务","01:31","2014-12-02 07:17","2014-12-02 08:48",
"睡眠","06:01","2014-12-02 01:15","2014-12-02 07:17",
"Chaos","01:11","2014-12-02 00:03","2014-12-02 01:15",
"交通","01:27","2014-12-01 22:36","2014-12-02 00:03",
"学习","01:05","2014-12-01 21:30","2014-12-01 22:36",
"Chaos","00:50","2014-12-01 20:40","2014-12-01 21:30",
"GDG","02:50","2014-12-01 17:49","2014-12-01 20:40",
"Chaos","00:23","2014-12-01 17:26","2014-12-01 17:49",
"购物","00:43","2014-12-01 16:43","2014-12-01 17:26",
"Chaos","00:17","2014-12-01 16:25","2014-12-01 16:43",
"GDG","02:04","2014-12-01 14:21","2014-12-01 16:25",""
"交通","00:14","2014-12-01 14:07","2014-12-01 14:21",
"Chaos","01:23","2014-12-01 12:43","2014-12-01 14:07",
"用餐","00:16","2014-12-01 12:27","2014-12-01 12:43",
"交通","00:24","2014-12-01 12:02","2014-12-01 12:27",
"Chaos","00:00","2014-12-01 12:02","2014-12-01 12:02",
"购物","00:01","2014-12-01 12:01","2014-12-01 12:02",
"GDG","03:33","2014-12-01 08:28","2014-12-01 12:01",""
"交通","00:22","2014-12-01 08:06","2014-12-01 08:28",
"家务","00:36","2014-12-01 07:29","2014-12-01 08:06",
"睡眠","06:23","2014-12-01 01:06","2014-12-01 07:29",""
"睡眠","00:00","2014-12-01 01:06","2014-12-01 01:06",
"Chaos","01:41","2014-11-30 23:25","2014-12-01 01:06",

"活动类别","持续时间","%"
"睡眠","220:54","28.76"
"Chaos","147:41","19.23"
"GDG","82:23","10.73"
"家务","78:04","10.17"
"交通","63:02","8.21"
"用餐","45:51","5.97"
"交流","27:24","3.57"
"就医","20:17","2.64"
"工作","19:50","2.58"
"air","12:04","1.57"
"学习","11:43","1.53"
"电影","11:39","1.52"
"OBP","10:51","1.41"
"运动","07:03","0.92"
"购物","07:01","0.91"
"上网","01:14","0.16"
"Chaos + 工作","00:00","0.00"
"家务 + 交通","00:00","0.00"
"Chaos + 家务","00:00","0.00"
"Untracked time","00:47","0.10"
