活动类别,持续时间,开始时间,结束时间,备注
交流,0.12,2015-03-11 10:19,2015-03-11 10:26,
交通,1.12,2015-03-11 09:12,2015-03-11 10:19,
家务,0.82,2015-03-11 08:23,2015-03-11 09:12,
睡眠,6.77,2015-03-11 01:37,2015-03-11 08:23,
Chaos,0.82,2015-03-11 00:48,2015-03-11 01:37,
交通,0.88,2015-03-10 23:55,2015-03-11 00:48,
用餐,1.00,2015-03-10 22:55,2015-03-10 23:55,
交通,0.30,2015-03-10 22:37,2015-03-10 22:55,
交流,3.52,2015-03-10 19:06,2015-03-10 22:37,
交通,0.58,2015-03-10 18:31,2015-03-10 19:06,
GDG,0.43,2015-03-10 18:05,2015-03-10 18:31,
交流,1.32,2015-03-10 16:46,2015-03-10 18:05,
Chaos,0.33,2015-03-10 16:26,2015-03-10 16:46,
GDG,0.85,2015-03-10 15:35,2015-03-10 16:26,
GDG,2.07,2015-03-10 13:31,2015-03-10 15:35,
交通,0.38,2015-03-10 13:08,2015-03-10 13:31,
用餐,1.03,2015-03-10 12:06,2015-03-10 13:08,
Chaos,0.25,2015-03-10 11:51,2015-03-10 12:06,
工作,0.48,2015-03-10 11:22,2015-03-10 11:51,
Chaos,0.47,2015-03-10 10:54,2015-03-10 11:22,
交流,0.65,2015-03-10 10:15,2015-03-10 10:54,
Chaos,0.65,2015-03-10 09:36,2015-03-10 10:15,
交通,0.68,2015-03-10 08:55,2015-03-10 09:36,
家务,0.53,2015-03-10 08:23,2015-03-10 08:55,
睡眠,7.93,2015-03-10 00:27,2015-03-10 08:23,
Chaos,1.55,2015-03-09 22:54,2015-03-10 00:27,
家务,0.97,2015-03-09 21:56,2015-03-09 22:54,
交通,0.87,2015-03-09 21:04,2015-03-09 21:56,
Chaos,0.88,2015-03-09 20:11,2015-03-09 21:04,
交通,0.22,2015-03-09 19:58,2015-03-09 20:11,
用餐,1.47,2015-03-09 18:30,2015-03-09 19:58,
Chaos,1.22,2015-03-09 17:17,2015-03-09 18:30,
交流,0.98,2015-03-09 16:18,2015-03-09 17:17,
Chaos,0.20,2015-03-09 16:06,2015-03-09 16:18,
工作,0.13,2015-03-09 15:58,2015-03-09 16:06,
GDG,1.15,2015-03-09 14:49,2015-03-09 15:58,
Chaos,1.15,2015-03-09 13:40,2015-03-09 14:49,
OBP,0.38,2015-03-09 13:17,2015-03-09 13:40,
交通,0.28,2015-03-09 13:00,2015-03-09 13:17,
用餐,0.63,2015-03-09 12:22,2015-03-09 13:00,
OBP,0.12,2015-03-09 12:15,2015-03-09 12:22,
Chaos,0.10,2015-03-09 12:09,2015-03-09 12:15,
购物,0.35,2015-03-09 11:48,2015-03-09 12:09,
OBP,0.85,2015-03-09 10:57,2015-03-09 11:48,
工作,0.83,2015-03-09 10:07,2015-03-09 10:57,
GDG,0.22,2015-03-09 09:54,2015-03-09 10:07,
Chaos,0.45,2015-03-09 09:27,2015-03-09 09:54,
交通,1.23,2015-03-09 08:13,2015-03-09 09:27,
交通,1.18,2015-03-09 07:02,2015-03-09 08:13,
Chaos,0.27,2015-03-09 06:46,2015-03-09 07:02,
交通,0.47,2015-03-09 06:18,2015-03-09 06:46,
家务,0.37,2015-03-09 05:56,2015-03-09 06:18,
睡眠,5.20,2015-03-09 00:44,2015-03-09 05:56,
Chaos,2.07,2015-03-08 22:40,2015-03-09 00:44,
交流,1.43,2015-03-08 21:14,2015-03-08 22:40,
Chaos,0.05,2015-03-08 21:11,2015-03-08 21:14,
交流,1.18,2015-03-08 20:01,2015-03-08 21:12,
Chaos,1.15,2015-03-08 18:52,2015-03-08 20:01,
GDG,1.37,2015-03-08 17:30,2015-03-08 18:52,
交通,1.22,2015-03-08 16:17,2015-03-08 17:30,
电影,1.77,2015-03-08 14:31,2015-03-08 16:17,
Chaos,0.93,2015-03-08 13:35,2015-03-08 14:31,
交通,0.48,2015-03-08 13:06,2015-03-08 13:35,
用餐,1.38,2015-03-08 11:43,2015-03-08 13:06,
购物,1.33,2015-03-08 10:23,2015-03-08 11:43,
交通,0.55,2015-03-08 09:50,2015-03-08 10:23,
家务,0.85,2015-03-08 08:59,2015-03-08 09:50,
睡眠,6.40,2015-03-08 02:35,2015-03-08 08:59,
Chaos,1.45,2015-03-08 01:08,2015-03-08 02:35,
家务,1.07,2015-03-08 00:04,2015-03-08 01:08,
交通,1.50,2015-03-07 22:34,2015-03-08 00:04,
电影,2.07,2015-03-07 20:30,2015-03-07 22:34,
交通,0.35,2015-03-07 20:09,2015-03-07 20:30,
家务,0.30,2015-03-07 19:51,2015-03-07 20:09,
交通,0.20,2015-03-07 19:39,2015-03-07 19:51,
家务,1.08,2015-03-07 18:34,2015-03-07 19:39,
用餐,0.88,2015-03-07 17:41,2015-03-07 18:34,
交通,0.17,2015-03-07 17:31,2015-03-07 17:41,
家务,0.13,2015-03-07 17:23,2015-03-07 17:31,
Chaos,3.00,2015-03-07 14:23,2015-03-07 17:23,
交通,0.68,2015-03-07 13:42,2015-03-07 14:23,
用餐,0.88,2015-03-07 12:49,2015-03-07 13:42,
家务,0.97,2015-03-07 11:51,2015-03-07 12:49,
交通,1.30,2015-03-07 10:33,2015-03-07 11:51,
家务,1.62,2015-03-07 08:56,2015-03-07 10:33,
用餐,0.35,2015-03-07 08:35,2015-03-07 08:56,
家务,0.47,2015-03-07 08:08,2015-03-07 08:36,
睡眠,6.32,2015-03-07 01:49,2015-03-07 08:08,
阅读,0.53,2015-03-07 01:17,2015-03-07 01:49,
Chaos,3.25,2015-03-06 22:02,2015-03-07 01:17,
家务,0.73,2015-03-06 21:18,2015-03-06 22:02,
交通,2.50,2015-03-06 18:48,2015-03-06 21:18,
Chaos,1.02,2015-03-06 17:47,2015-03-06 18:48,
工作,1.62,2015-03-06 16:10,2015-03-06 17:47,
GDG,0.23,2015-03-06 15:56,2015-03-06 16:10,
交流,0.53,2015-03-06 15:24,2015-03-06 15:56,
Chaos,0.38,2015-03-06 15:01,2015-03-06 15:24,
GDG,1.17,2015-03-06 13:51,2015-03-06 15:01,
交流,0.08,2015-03-06 13:46,2015-03-06 13:51,
用餐,1.33,2015-03-06 12:26,2015-03-06 13:46,
Chaos,0.17,2015-03-06 12:16,2015-03-06 12:26,
GDG,1.57,2015-03-06 10:42,2015-03-06 12:16,
Chaos,0.05,2015-03-06 10:39,2015-03-06 10:42,
交流,0.37,2015-03-06 10:17,2015-03-06 10:39,
阅读,0.18,2015-03-06 10:06,2015-03-06 10:17,
Chaos,0.20,2015-03-06 09:54,2015-03-06 10:06,
家务,1.00,2015-03-06 08:54,2015-03-06 09:54,
睡眠,7.02,2015-03-06 01:53,2015-03-06 08:54,
电影,0.68,2015-03-06 01:12,2015-03-06 01:53,
家务,0.53,2015-03-06 00:40,2015-03-06 01:12,
交通,0.23,2015-03-06 00:26,2015-03-06 00:40,
Pt0,2.12,2015-03-05 22:19,2015-03-06 00:26,
OBP,0.25,2015-03-05 22:04,2015-03-05 22:19,
交流,1.53,2015-03-05 20:32,2015-03-05 22:04,
Chaos,0.45,2015-03-05 20:05,2015-03-05 20:32,
用餐,1.27,2015-03-05 18:49,2015-03-05 20:05,
OBP,0.32,2015-03-05 18:30,2015-03-05 18:49,
Chaos,0.63,2015-03-05 17:52,2015-03-05 18:30,
家务,0.35,2015-03-05 17:31,2015-03-05 17:52,
工作,1.50,2015-03-05 16:01,2015-03-05 17:31,
Chaos,0.10,2015-03-05 15:55,2015-03-05 16:01,
Pt0,0.18,2015-03-05 15:44,2015-03-05 15:55,
Chaos,0.37,2015-03-05 15:22,2015-03-05 15:44,
Pt0,0.63,2015-03-05 14:44,2015-03-05 15:22,
Chaos,0.05,2015-03-05 14:41,2015-03-05 14:44,
工作,1.47,2015-03-05 13:13,2015-03-05 14:41,
Chaos,0.22,2015-03-05 13:00,2015-03-05 13:13,
用餐,1.22,2015-03-05 11:47,2015-03-05 13:00,
交流,1.65,2015-03-05 10:08,2015-03-05 11:47,
Chaos,0.18,2015-03-05 09:57,2015-03-05 10:08,
用餐,0.18,2015-03-05 09:46,2015-03-05 09:57,
交通,0.48,2015-03-05 09:17,2015-03-05 09:46,
睡眠,7.87,2015-03-05 01:25,2015-03-05 09:17,
Chaos,1.60,2015-03-04 23:49,2015-03-05 01:25,
交通,1.13,2015-03-04 22:41,2015-03-04 23:49,
OBP,1.48,2015-03-04 21:12,2015-03-04 22:41,
GDG,0.25,2015-03-04 20:57,2015-03-04 21:12,
Pt0,0.92,2015-03-04 20:02,2015-03-04 20:57,
Chaos,0.38,2015-03-04 19:39,2015-03-04 20:02,
交通,0.27,2015-03-04 19:23,2015-03-04 19:39,
用餐,0.78,2015-03-04 18:36,2015-03-04 19:23,
Chaos,0.18,2015-03-04 18:25,2015-03-04 18:36,
GDG,0.50,2015-03-04 17:55,2015-03-04 18:25,
Pt0,1.18,2015-03-04 16:44,2015-03-04 17:55,
工作,1.15,2015-03-04 15:35,2015-03-04 16:44,
Chaos,0.15,2015-03-04 15:26,2015-03-04 15:35,
工作,0.35,2015-03-04 15:05,2015-03-04 15:26,
阅读,0.40,2015-03-04 14:41,2015-03-04 15:05,
Chaos,1.13,2015-03-04 13:33,2015-03-04 14:41,
交通,0.30,2015-03-04 13:15,2015-03-04 13:33,
用餐,0.97,2015-03-04 12:17,2015-03-04 13:15,
OBP,0.72,2015-03-04 11:34,2015-03-04 12:17,
Chaos,0.30,2015-03-04 11:16,2015-03-04 11:34,
工作,0.78,2015-03-04 10:29,2015-03-04 11:16,
交流,0.22,2015-03-04 10:16,2015-03-04 10:29,
Chaos,0.75,2015-03-04 09:31,2015-03-04 10:16,
交通,0.67,2015-03-04 08:51,2015-03-04 09:31,
家务,1.27,2015-03-04 07:35,2015-03-04 08:51,
睡眠,6.48,2015-03-04 01:06,2015-03-04 07:35,
Chaos,0.73,2015-03-04 00:22,2015-03-04 01:06,
GDG,1.38,2015-03-03 22:59,2015-03-04 00:22,
Chaos,0.75,2015-03-03 22:14,2015-03-03 22:59,
家务,0.38,2015-03-03 21:51,2015-03-03 22:14,
交通,0.37,2015-03-03 21:29,2015-03-03 21:51,
交流,1.70,2015-03-03 19:47,2015-03-03 21:29,
Chaos,0.28,2015-03-03 19:30,2015-03-03 19:47,
用餐,0.48,2015-03-03 19:01,2015-03-03 19:30,
交通,0.43,2015-03-03 18:35,2015-03-03 19:01,
交流,0.88,2015-03-03 17:42,2015-03-03 18:35,
Chaos,0.12,2015-03-03 17:35,2015-03-03 17:42,
Chaos,0.63,2015-03-03 16:56,2015-03-03 17:34,
工作,1.50,2015-03-03 15:26,2015-03-03 16:56,
Chaos,0.12,2015-03-03 15:19,2015-03-03 15:26,
工作,0.97,2015-03-03 14:21,2015-03-03 15:19,
Chaos,0.23,2015-03-03 14:07,2015-03-03 14:21,
交通,0.32,2015-03-03 13:48,2015-03-03 14:07,
用餐,0.85,2015-03-03 12:57,2015-03-03 13:48,
交通,0.33,2015-03-03 12:37,2015-03-03 12:57,
工作,0.62,2015-03-03 12:00,2015-03-03 12:37,
Chaos,0.92,2015-03-03 11:05,2015-03-03 12:00,
工作,0.57,2015-03-03 10:31,2015-03-03 11:05,
交流,0.25,2015-03-03 10:16,2015-03-03 10:31,
Chaos,0.87,2015-03-03 09:24,2015-03-03 10:16,
交通,0.72,2015-03-03 08:41,2015-03-03 09:24,
家务,0.77,2015-03-03 07:55,2015-03-03 08:41,
睡眠,7.33,2015-03-03 00:35,2015-03-03 07:55,
Chaos,1.45,2015-03-02 23:08,2015-03-03 00:35,
交通,0.40,2015-03-02 22:44,2015-03-02 23:08,
OBP,0.73,2015-03-02 22:00,2015-03-02 22:44,
Chaos,0.28,2015-03-02 21:43,2015-03-02 22:00,
交流,1.12,2015-03-02 20:36,2015-03-02 21:43,
OBP,0.28,2015-03-02 20:19,2015-03-02 20:36,
GDG,1.03,2015-03-02 19:17,2015-03-02 20:19,
Chaos,0.37,2015-03-02 18:55,2015-03-02 19:17,
用餐,0.47,2015-03-02 18:27,2015-03-02 18:55,
工作,1.63,2015-03-02 16:49,2015-03-02 18:27,
工作,0.82,2015-03-02 16:00,2015-03-02 16:49,
工作,1.43,2015-03-02 14:34,2015-03-02 16:00,
Chaos,1.00,2015-03-02 13:34,2015-03-02 14:34,
用餐,1.00,2015-03-02 12:34,2015-03-02 13:34,
交流,0.42,2015-03-02 12:09,2015-03-02 12:34,
交流,0.68,2015-03-02 11:28,2015-03-02 12:09,
Chaos,0.75,2015-03-02 10:43,2015-03-02 11:28,
交流,0.48,2015-03-02 10:14,2015-03-02 10:43,
Chaos,0.67,2015-03-02 09:34,2015-03-02 10:14,
交通,0.47,2015-03-02 09:06,2015-03-02 09:34,
交通,0.97,2015-03-02 08:08,2015-03-02 09:06,
交通,1.97,2015-03-02 06:10,2015-03-02 08:08,
家务,0.38,2015-03-02 05:47,2015-03-02 06:10,
睡眠,5.65,2015-03-02 00:08,2015-03-02 05:47,
娱乐,0.93,2015-03-01 23:12,2015-03-02 00:08,
Chaos,2.37,2015-03-01 20:50,2015-03-01 23:12,
交通,1.10,2015-03-01 19:44,2015-03-01 20:50,
家务,0.78,2015-03-01 18:57,2015-03-01 19:44,
用餐,1.03,2015-03-01 17:55,2015-03-01 18:57,
交通,0.23,2015-03-01 17:41,2015-03-01 17:55,
家务,0.85,2015-03-01 16:50,2015-03-01 17:41,
交流,1.42,2015-03-01 15:25,2015-03-01 16:50,
电影,1.92,2015-03-01 13:30,2015-03-01 15:25,
用餐,0.92,2015-03-01 12:35,2015-03-01 13:30,
电影,2.32,2015-03-01 10:16,2015-03-01 12:35,
交通,0.10,2015-03-01 10:10,2015-03-01 10:16,
家务,0.98,2015-03-01 09:11,2015-03-01 10:10,
睡眠,6.87,2015-03-01 02:19,2015-03-01 09:11,
电影,0.50,2015-03-01 01:49,2015-03-01 02:19,
Chaos,2.92,2015-02-28 22:54,2015-03-01 01:49,
活动类别,持续时间,Percent
Livin,230.98,30.1
Livin/睡眠,214.17,27.9
Livin/电影,12.05,1.6
Livin/娱乐,0.93,0.1
Livin/购物,3.83,0.5
Works ,207.98,27.1
Works /交流,82.02,10.7
Works /工作,29.10,3.8
Works /GDG,54.72,7.1
Works /OBP,13.83,1.8
Works /Pt0,28.32,3.7
Life,193.00,25.1
Life/家务,51.38,6.7
Life/交通,73.83,9.6
Life/用餐,54.97,7.2
Life/家务+Life/用餐,0.02,0.0
Life/Air,12.80,1.7
Chaos,111.22,14.5
Input,24.62,3.2
Input/阅读,2.30,0.3
Input/学习,18.38,2.4
Input/上网,3.93,0.5
Chaos+Works ,0.07,0.0
Chaos+Works /交流,0.03,0.0
Works /GDG+Chaos,0.03,0.0
Works +Livin,0.03,0.0
Works /GDG+Livin/睡眠,0.03,0.0
Works +Life,0.03,0.0
Works /Pt0+Life/交通,0.02,0.0
Life/用餐+Works /交流,0.02,0.0
其他,0.07,0.0
总计,768.00
